year,month,item_number,Quantity_shipped,average_inventory,turnover_rate
2023,4,178450,8.0,0.0,inf
2023,4,178456,1.0,0.5,2.0
2023,4,178458,2.0,1.0,2.0
2023,4,178463,2.0,0.5,4.0
2023,4,178466,0.0,-8.5,-0.0
2023,4,178473,0.0,-14.0,-0.0
2023,4,178476,1.0,0.5,2.0
2023,4,178483,5.0,6.5,0.7692307692307693
2023,4,178487,0.0,-7.5,-0.0
2023,4,178490,9.0,-4.0,-2.25
2023,4,178505,0.0,3.0,0.0
2023,4,178508,10.0,-17.0,-0.5882352941176471
2023,4,178515,1.0,8.5,0.11764705882352941
2023,4,178518,0.0,-13.0,-0.0
2023,4,178555,1.0,0.5,2.0
2023,4,178582,0.0,2.0,0.0
2023,4,178588,20.0,2.0,10.0
2023,4,178611,1.0,1.0,1.0
2023,4,178620,5.0,0.0,inf
2023,4,178629,4.0,2.0,2.0
2023,4,178633,0.0,2.0,0.0
2023,4,178637,1.0,-1.5,-0.6666666666666666
2023,4,178641,7.0,-19.5,-0.358974358974359
2023,4,178642,0.0,-3.0,-0.0
2023,4,178645,6.0,1.0,6.0
2023,4,178651,0.0,-3.5,-0.0
2023,4,178654,2.0,13.0,0.15384615384615385
2023,4,178656,26.0,-19.0,-1.368421052631579
2023,4,178657,0.0,3.0,0.0
2023,4,178671,10.0,-28.5,-0.3508771929824561
2023,4,178672,6.0,-4.0,-1.5
2023,4,178677,2.0,1.0,2.0
2023,4,178682,3.0,5.5,0.5454545454545454
2023,4,178687,0.0,0.5,0.0
2023,4,178706,4.0,0.0,inf
2023,4,178707,6.0,3.0,2.0
2023,4,178711,3.0,0.0,inf
2023,4,178712,0.0,1.0,0.0
2023,4,178716,3.0,2.0,1.5
2023,4,178735,0.0,0.5,0.0
2023,4,178760,1.0,0.5,2.0
2023,4,178769,0.0,-4.5,-0.0
2023,4,178775,2.0,0.0,inf
2023,4,178776,0.0,1.0,0.0
2023,4,178787,0.0,0.5,0.0
2023,4,178810,0.0,0.0,
2023,4,178813,1.0,0.0,inf
2023,4,178814,3.0,0.5,6.0
2023,4,178815,0.0,3.0,0.0
2023,4,178819,2.0,1.5,1.3333333333333333
2023,4,178867,0.0,0.5,0.0
2023,4,178882,1.0,1.0,1.0
2023,4,178883,2.0,1.0,2.0
2023,4,178948,0.0,3.5,0.0
2023,4,178952,1.0,0.5,2.0
2023,4,178955,0.0,0.5,0.0
2023,4,179220,0.0,0.5,0.0
2023,4,179227,1.0,0.5,2.0
2023,4,179255,2.0,1.0,2.0
2023,4,179256,2.0,1.5,1.3333333333333333
2023,4,179258,0.0,1.0,0.0
2023,4,179265,1.0,1.0,1.0
2023,4,179267,2.0,1.0,2.0
2023,4,179269,8.0,0.0,inf
2023,4,179270,2.0,0.0,inf
2023,4,179271,2.0,-4.0,-0.5
2023,4,179280,15.0,-6.5,-2.3076923076923075
2023,4,179282,1.0,1.0,1.0
2023,4,179283,5.0,6.5,0.7692307692307693
2023,4,179285,0.0,1.0,0.0
2023,4,179288,0.0,1.0,0.0
2023,4,179343,0.0,1.5,0.0
2023,4,179355,0.0,1.0,0.0
2023,4,179356,0.0,-1.5,-0.0
2023,4,179357,0.0,5.0,0.0
2023,4,179359,4.0,-3.0,-1.3333333333333333
2023,4,179361,1.0,-12.5,-0.08
2023,4,179364,4.0,2.5,1.6
2023,4,179365,0.0,1.0,0.0
2023,4,179366,5.0,1.0,5.0
2023,4,179367,2.0,-5.0,-0.4
2023,4,180114,0.0,1.0,0.0
2023,4,180164,2.0,0.0,inf
2023,4,180167,6.0,3.0,2.0
2023,4,180227,3.0,1.5,2.0
2023,4,180237,0.0,2.0,0.0
2023,4,180668,0.0,1.0,0.0
2023,4,180704,2.0,0.5,4.0
2023,4,180705,3.0,0.0,inf
2023,4,180724,2.0,0.0,inf
2023,4,180815,0.0,2.5,0.0
2023,4,180838,0.0,0.0,
2023,4,180842,1.0,0.0,inf
2023,4,180945,2.0,0.0,inf
2023,4,181885,1.0,-3.0,-0.3333333333333333
2023,4,181891,6.0,-11.0,-0.5454545454545454
2023,4,181897,1.0,-0.5,-2.0
2023,4,181907,1.0,0.5,2.0
2023,4,181913,1.0,0.5,2.0
2023,4,182146,3.0,1.5,2.0
2023,4,182182,1.0,0.0,inf
2023,4,182194,2.0,0.0,inf
2023,4,182198,0.0,-7.0,-0.0
2023,4,182200,2.0,2.0,1.0
2023,4,182203,2.0,0.5,4.0
2023,4,182205,3.0,-7.5,-0.4
2023,4,182209,1.0,2.0,0.5
2023,4,182214,0.0,1.0,0.0
2023,4,182216,0.0,1.0,0.0
2023,4,182222,0.0,1.0,0.0
2023,4,182226,0.0,0.5,0.0
2023,4,182234,1.0,0.5,2.0
2023,4,182243,0.0,0.5,0.0
2023,4,182266,4.0,0.0,inf
2023,4,182701,3.0,0.0,inf
2023,4,183298,1.0,1.5,0.6666666666666666
2023,4,183299,2.0,7.0,0.2857142857142857
2023,4,183515,0.0,0.0,
2023,4,183523,1.0,0.5,2.0
2023,4,183534,2.0,2.0,1.0
2023,4,183547,14.0,7.0,2.0
2023,4,183567,1.0,0.0,inf
2023,4,183711,0.0,0.5,0.0
2023,4,183740,0.0,0.5,0.0
2023,4,183741,2.0,4.0,0.5
2023,4,183747,1.0,0.0,inf
2023,4,183750,6.0,0.0,inf
2023,4,183753,11.0,1.0,11.0
2023,4,183762,3.0,0.0,inf
2023,4,183765,2.0,2.0,1.0
2023,4,183771,1.0,0.5,2.0
2023,4,183783,0.0,1.5,0.0
2023,4,183813,2.0,0.0,inf
2023,4,183814,0.0,1.5,0.0
2023,4,183904,1.0,0.5,2.0
2023,4,183913,0.0,1.0,0.0
2023,4,184001,0.0,3.0,0.0
2023,4,184041,4.0,1.0,4.0
2023,4,184049,5.0,2.0,2.5
2023,4,184057,6.0,1.0,6.0
2023,4,184085,1.0,0.0,inf
2023,4,184089,0.0,2.5,0.0
2023,4,184105,0.0,0.5,0.0
2023,4,184113,2.0,0.0,inf
2023,4,184129,1.0,0.0,inf
2023,4,184250,1.0,0.5,2.0
2023,4,184306,2.0,1.0,2.0
2023,4,184369,0.0,1.0,0.0
2023,4,184405,1.0,0.5,2.0
2023,4,184459,2.0,4.0,0.5
2023,4,184623,1.0,0.5,2.0
2023,4,184720,1.0,0.0,inf
2023,4,184722,0.0,0.5,0.0
2023,4,184969,1.0,0.5,2.0
2023,4,185109,12.0,-24.0,-0.5
2023,4,185110,8.0,-33.0,-0.24242424242424243
2023,4,185111,0.0,-31.5,-0.0
2023,4,185114,4.0,-17.0,-0.23529411764705882
2023,4,185115,15.0,-30.0,-0.5
2023,4,185116,17.0,-11.0,-1.5454545454545454
2023,4,185117,15.0,6.5,2.3076923076923075
2023,4,185119,6.0,-7.5,-0.8
2023,4,188418,4.0,1.0,4.0
2023,4,188426,2.0,0.0,inf
2023,4,188427,0.0,2.5,0.0
2023,4,188429,1.0,0.5,2.0
2023,4,188432,2.0,5.0,0.4
2023,4,188434,1.0,1.5,0.6666666666666666
2023,4,188554,0.0,-8.0,-0.0
2023,4,188555,1.0,-6.5,-0.15384615384615385
2023,4,188556,5.0,-3.0,-1.6666666666666667
2023,4,188559,2.0,-2.0,-1.0
2023,4,188562,1.0,2.0,0.5
2023,4,188701,4.0,-21.0,-0.19047619047619047
2023,4,188702,7.0,-3.0,-2.3333333333333335
2023,4,188703,12.0,-22.0,-0.5454545454545454
2023,4,188704,2.0,0.0,inf
2023,4,188705,2.0,0.0,inf
2023,4,188709,6.0,1.0,6.0
2023,4,188712,17.0,17.0,1.0
2023,4,1EF004LF,0.0,1.0,0.0
2023,4,1EF006LF,0.0,0.5,0.0
2023,4,1EF010LF,0.0,2.5,0.0
2023,4,1EF011LF,0.0,2.5,0.0
2023,4,1EF014LF,0.0,2.0,0.0
2023,4,1EF015LF,0.0,1.0,0.0
2023,4,1EF016LF,0.0,6.5,0.0
2023,4,1EF018LF,0.0,1.5,0.0
2023,4,1EF019LF,0.0,4.5,0.0
2023,4,1EF021LF,0.0,5.0,0.0
2023,4,1EF022LF,0.0,4.0,0.0
2023,4,1EF023LF,0.0,1.5,0.0
2023,4,1EF024LF,0.0,2.5,0.0
2023,4,1EF026LF,0.0,2.0,0.0
2023,4,1EF027LF,0.0,4.5,0.0
2023,4,1EF032LF,0.0,2.0,0.0
2023,4,1EF036LF,0.0,1.0,0.0
2023,4,1EF040LF,0.0,0.5,0.0
2023,4,1EF041LF,0.0,1.0,0.0
2023,4,1EF043LF,0.0,1.0,0.0
2023,4,1EF047LF,0.0,13.5,0.0
2023,4,1EF052LF,0.0,0.5,0.0
2023,4,1EF053LF,0.0,3.0,0.0
2023,4,1EF054LF,0.0,1.5,0.0
2023,4,1EF056LF,0.0,1.0,0.0
2023,4,1EF057LF,0.0,0.5,0.0
2023,4,1EF058LF,0.0,2.5,0.0
2023,4,1EF062LF,0.0,0.5,0.0
2023,4,1EF063LF,0.0,1.0,0.0
2023,4,1EF064LF,0.0,0.5,0.0
2023,4,1EF067LF,0.0,0.5,0.0
2023,4,1EF068LF,0.0,1.0,0.0
2023,4,1EF070LF,0.0,0.5,0.0
2023,4,1EF071LF,0.0,2.0,0.0
2023,4,1EF142LF,0.0,0.5,0.0
2023,4,1EF148LF,0.0,1.0,0.0
2023,4,209047,1056.0,2603.0,0.4056857472147522
2023,4,210195,1272.0,2529.0,0.5029655990510083
2023,4,210321,2000.0,3000.0,0.6666666666666666
2023,4,226220,288.0,853.0,0.3376318874560375
2023,4,226700,150.0,564.0,0.26595744680851063
2023,4,226720,59.0,101.5,0.5812807881773399
2023,4,226740,166.0,-234.0,-0.7094017094017094
2023,4,228700,270.0,-454.0,-0.5947136563876652
2023,4,230080,345.0,518.5,0.665380906460945
2023,4,230120,160.0,184.0,0.8695652173913043
2023,4,230180,384.0,-62.0,-6.193548387096774
2023,4,230440,150.0,75.0,2.0
2023,4,231940,0.0,614.5,0.0
2023,4,233380,200.0,381.0,0.5249343832020997
2023,4,235061,0.0,-265.5,-0.0
2023,4,235080,0.0,112.0,0.0
2023,4,238040,540.0,3577.0,0.15096449538719597
2023,4,238480,600.0,1619.0,0.3705991352686844
2023,4,241160,384.0,-378.0,-1.0158730158730158
2023,4,245105,50.0,-371.0,-0.1347708894878706
2023,4,245142,1006.0,701.0,1.43509272467903
2023,4,245404,0.0,378.0,0.0
2023,4,510713,0.0,-1677.5,-0.0
2023,4,510752,0.0,39.5,0.0
2023,4,510824,160.0,495.0,0.32323232323232326
2023,4,510825,196.0,-540.0,-0.362962962962963
2023,4,512027,815.0,-87.5,-9.314285714285715
2023,4,512620,0.0,3005.5,0.0
2023,4,512794,77.0,115.5,0.6666666666666666
2023,4,513031,0.0,22.5,0.0
2023,4,513049,88.0,-2718.0,-0.03237674760853569
2023,4,513622,4.0,25.0,0.16
2023,4,52-116-917-523,8.0,85.0,0.09411764705882353
2023,4,52-116-918-501,0.0,131.0,0.0
2023,4,52-116-920-501,6.0,130.0,0.046153846153846156
2023,4,52-116-921-501,5.0,17.5,0.2857142857142857
2023,4,52-116-924-501,6.0,107.0,0.056074766355140186
2023,4,52-118-401-501,5.0,175.5,0.02849002849002849
2023,4,52-123-957-501,4.0,31.0,0.12903225806451613
2023,4,52-123-957-522,1.0,-8.5,-0.11764705882352941
2023,4,52-128-321-501,6.0,248.0,0.024193548387096774
2023,4,52-129-440-501,9.0,131.5,0.06844106463878327
2023,4,52-129-440-521,3.0,26.5,0.11320754716981132
2023,4,52-129-475-501,0.0,-1.0,-0.0
2023,4,52-235-608-001,8.0,18.0,0.4444444444444444
2023,4,52-239-343-003,14.0,59.0,0.23728813559322035
2023,4,52-239-562-001,79.0,269.5,0.29313543599257885
2023,4,52-239-563-001,50.0,115.0,0.43478260869565216
2023,4,52-239-567-001,30.0,308.0,0.09740259740259741
2023,4,52-239-571-001,96.0,479.0,0.20041753653444677
2023,4,52-261-521-001,10.0,31.0,0.3225806451612903
2023,4,52-362-317-001,33.0,-38.5,-0.8571428571428571
2023,4,52-362-322-001,24.0,-102.0,-0.23529411764705882
2023,4,52-362-329-001,60.0,-262.0,-0.22900763358778625
2023,4,52-460-761-501,13.0,70.5,0.18439716312056736
2023,4,52-460-769-005,2.0,1.0,2.0
2023,4,52-460-769-007,5.0,0.0,inf
2023,4,52-460-769-009,1.0,0.5,2.0
2023,4,52-460-769-011,0.0,10.0,0.0
2023,4,52-460-769-012,1.0,-2.5,-0.4
2023,4,52-460-769-017,0.0,3.0,0.0
2023,4,52-460-769-018,1.0,-7.0,-0.14285714285714285
2023,4,52-460-769-019,0.0,4.5,0.0
2023,4,52-460-769-020,0.0,2.5,0.0
2023,4,52-460-769-210,2.0,-4.0,-0.5
2023,4,52-460-769-700,3.0,0.0,inf
2023,4,52-460-769-702,4.0,0.0,inf
2023,4,52-460-769-714,0.0,0.5,0.0
2023,4,52-460-808-501,5.0,63.5,0.07874015748031496
2023,4,52-462-165-501,18.0,80.0,0.225
2023,4,52-462-487-501,20.0,327.0,0.06116207951070336
2023,4,555039,35.0,-53.0,-0.660377358490566
2023,4,555071,2.0,-1.0,-2.0
2023,4,555072,15.0,19.5,0.7692307692307693
2023,4,555074,5.0,0.5,10.0
2023,4,557021,0.0,3.5,0.0
2023,4,6050B7016,0.0,52.5,0.0
2023,4,60A0B1001,221.0,194.5,1.1362467866323906
2023,4,60A0B1002,15.0,15.5,0.967741935483871
2023,4,60A0B1004,18.0,0.0,inf
2023,4,60A0B1005,0.0,8.0,0.0
2023,4,60A0B1006,4.0,0.0,inf
2023,4,60A0B1007,20.0,22.0,0.9090909090909091
2023,4,60A0B3002,314.0,465.0,0.6752688172043011
2023,4,60A0B3003,57.0,35.0,1.6285714285714286
2023,4,60A0B6001,33.0,101.5,0.3251231527093596
2023,4,60A0B6002,35.0,43.5,0.8045977011494253
2023,4,60AABT001,0.0,244.0,0.0
2023,4,60B0B1000,131.0,2247.0,0.05829995549621718
2023,4,60B0B1001,106.0,1314.0,0.0806697108066971
2023,4,60B0B1002,0.0,292.0,0.0
2023,4,60B0B1003,0.0,128.5,0.0
2023,4,60B0B1004,0.0,206.0,0.0
2023,4,707940250,20.0,100.0,0.2
2023,4,707940270,7.0,1.5,4.666666666666667
2023,4,758017040,1.0,0.5,2.0
2023,4,760186090,20.0,-17.0,-1.1764705882352942
2023,4,760282000,8.0,164.0,0.04878048780487805
2023,4,760913430,18.0,708.0,0.025423728813559324
2023,4,760913470,14.0,99.0,0.1414141414141414
2023,4,763478070,3.0,48.5,0.061855670103092786
2023,4,765270190,5.0,0.0,inf
2023,4,765310340,0.0,0.5,0.0
2023,4,767780020,1.0,1.5,0.6666666666666666
2023,4,769580090,0.0,1.0,0.0
2023,4,769582760,8.0,-67.0,-0.11940298507462686
2023,4,772210001,0.0,6.0,0.0
2023,4,772210202,184.0,89.0,2.067415730337079
2023,4,772310235,1.0,120.5,0.008298755186721992
2023,4,772543004,3.0,0.5,6.0
2023,4,772610807,348.0,-174.0,-2.0
2023,4,772611251,148.0,-74.0,-2.0
2023,4,772611306,101.0,699.5,0.14438884917798428
2023,4,772614121,8.0,96.0,0.08333333333333333
2023,4,772615715,116.0,62.0,1.8709677419354838
2023,4,772615716,0.0,7.0,0.0
2023,4,772630056,14.0,1105.0,0.012669683257918552
2023,4,772630154,400.0,-200.0,-2.0
2023,4,772634104,2186.0,-53.0,-41.24528301886792
2023,4,772640853,5.0,-2.5,-2.0
2023,4,772650305,3.0,116.5,0.02575107296137339
2023,4,772650348,38.0,-31.0,-1.2258064516129032
2023,4,772650353,4.0,207.0,0.01932367149758454
2023,4,772650797,0.0,-4.0,-0.0
2023,4,772650798,10.0,33.0,0.30303030303030304
2023,4,773344006,0.0,0.5,0.0
2023,4,7C0252000,25.0,-26.5,-0.9433962264150944
2023,4,7C0252010,18.0,-26.0,-0.6923076923076923
2023,4,7C0342700,2.0,-6.0,-0.3333333333333333
2023,4,7C0449140,3.0,21.5,0.13953488372093023
2023,4,7C1052520,4.0,24.0,0.16666666666666666
2023,4,7C1252130,31.0,15.5,2.0
2023,4,7C1252150,82.0,-20.0,-4.1
2023,4,7C1252180,43.0,21.5,2.0
2023,4,7C1951020,12.0,3.0,4.0
2023,4,7C5350210,0.0,0.5,0.0
2023,4,7C5350230,5.0,2.5,2.0
2023,4,7C8051030,12.0,2.0,6.0
2023,4,7C8051140,28.0,197.0,0.14213197969543148
2023,4,7C9550120,0.0,-5.5,-0.0
2023,4,903568,0.0,-19.0,-0.0
2023,4,903574,0.0,-2.0,-0.0
2023,4,903575,0.0,-9.0,-0.0
2023,4,903576,0.0,249.5,0.0
2023,4,903577,0.0,22.5,0.0
2023,4,903578,0.0,333.0,0.0
2023,4,903579,0.0,-6.5,-0.0
2023,4,903580,0.0,191.5,0.0
2023,4,903581,0.0,149.0,0.0
2023,4,903582,40.0,39.5,1.0126582278481013
2023,4,903583,287.0,16.5,17.393939393939394
2023,4,903584,181.0,232.0,0.7801724137931034
2023,4,903585,77.0,19.0,4.052631578947368
2023,4,903586,20.0,-10.0,-2.0
2023,4,903588,0.0,25.0,0.0
2023,4,A07030,7.0,-5.5,-1.2727272727272727
2023,4,A90503,0.0,126.0,0.0
2023,4,A91555,2.0,126.0,0.015873015873015872
2023,4,A91560,0.0,12.0,0.0
2023,4,AC0306,43.0,-13.5,-3.185185185185185
2023,4,AC0394,13.0,24.5,0.5306122448979592
2023,4,AC0720,200.0,3244.0,0.06165228113440197
2023,4,AC1204,1.0,0.5,2.0
2023,4,AC1282,2.0,-1.0,-2.0
2023,4,AC1402,0.0,1.0,0.0
2023,4,AC1444,0.0,5.0,0.0
2023,4,AC1487,0.0,0.5,0.0
2023,4,AC1565,0.0,0.5,0.0
2023,4,AC1854,0.0,10.0,0.0
2023,4,AC1860,12.0,37.0,0.32432432432432434
2023,4,AC1863,20.0,48.0,0.4166666666666667
2023,4,AC1864,4.0,19.0,0.21052631578947367
2023,4,AC1866,4.0,19.0,0.21052631578947367
2023,4,AC1869,8.0,12.0,0.6666666666666666
2023,4,AC2175,6.0,1.0,6.0
2023,4,AC2459,0.0,4.0,0.0
2023,4,AC2531,0.0,-5.0,-0.0
2023,4,AC2535,0.0,-11.0,-0.0
2023,4,AC2602,0.0,0.5,0.0
2023,4,AC2607,0.0,-2.0,-0.0
2023,4,AC2608,2.0,-9.0,-0.2222222222222222
2023,4,AC2609,0.0,0.5,0.0
2023,4,AC5315,0.0,0.5,0.0
2023,4,AC5909,0.0,-2.5,-0.0
2023,4,AC6113,150.0,236.5,0.6342494714587738
2023,4,AC8021,1.0,0.5,2.0
2023,4,AC8431,0.0,-0.5,-0.0
2023,4,AC8479,0.0,1.5,0.0
2023,4,AC8817,1.0,0.5,2.0
2023,4,AC8822,5.0,-3.5,-1.4285714285714286
2023,4,AM3841901,15.0,40.5,0.37037037037037035
2023,4,AM4749000,0.0,0.5,0.0
2023,4,AP0128,0.0,0.5,0.0
2023,4,AP0148,6.0,-4.0,-1.5
2023,4,AP0150,9.0,-2.0,-4.5
2023,4,AP0152,0.0,-5.0,-0.0
2023,4,AP0156,3.0,-9.5,-0.3157894736842105
2023,4,AP3985,2.0,-10.0,-0.2
2023,4,CM1054,0.0,1.0,0.0
2023,4,CM1083,0.0,-1.5,-0.0
2023,4,CM1100,6.0,0.5,12.0
2023,4,CM1101,0.0,2.5,0.0
2023,4,CM1102,5.0,0.0,inf
2023,4,CP-737-051-002,9.0,9.5,0.9473684210526315
2023,4,DE0951,0.0,204.0,0.0
2023,4,DE0954,0.0,2.0,0.0
2023,4,DE1745,0.0,0.5,0.0
2023,4,DE1758,0.0,22.5,0.0
2023,4,DE1992,0.0,2.5,0.0
2023,4,DM0005,384.0,836.0,0.45933014354066987
2023,4,DM0055,0.0,81.5,0.0
2023,4,DM0070,0.0,6.5,0.0
2023,4,DM0401,105.0,-62.5,-1.68
2023,4,DM0447,0.0,1.5,0.0
2023,4,DM0448,0.0,0.5,0.0
2023,4,DM0453,1.0,0.5,2.0
2023,4,DM0456,72.0,49.0,1.469387755102041
2023,4,DM0460,36.0,16.0,2.25
2023,4,DM0462,28.0,-2.0,-14.0
2023,4,DM0467,1.0,0.0,inf
2023,4,DM1050,1.0,21.5,0.046511627906976744
2023,4,DM1434,0.0,1.0,0.0
2023,4,DM2010,52.0,70.0,0.7428571428571429
2023,4,DM2034,1.0,-4.5,-0.2222222222222222
2023,4,DP3598,336.0,16719.0,0.02009689574735331
2023,4,DR0218,0.0,61.5,0.0
2023,4,DR0232,0.0,21.0,0.0
2023,4,DR0234,0.0,29.0,0.0
2023,4,DR0240,0.0,26.5,0.0
2023,4,DR0298,0.0,13.5,0.0
2023,4,DR0612,0.0,-173.0,-0.0
2023,4,DR0614,144.0,270.0,0.5333333333333333
2023,4,DT0420,1.0,58.5,0.017094017094017096
2023,4,DT0421,20.0,10.0,2.0
2023,4,DT0422,2.0,1.0,2.0
2023,4,DT0680,20.0,10.0,2.0
2023,4,DT0772,1.0,195.5,0.005115089514066497
2023,4,DT0796,11.0,38.5,0.2857142857142857
2023,4,EE0147,2.0,3.0,0.6666666666666666
2023,4,F14200,1800.0,-2480.0,-0.7258064516129032
2023,4,F74000,900.0,-1714.0,-0.5250875145857643
2023,4,F88000,0.0,312.0,0.0
2023,4,FK742A,0.0,1.5,0.0
2023,4,FM0018,1.0,0.0,inf
2023,4,FM0022,1.0,1.5,0.6666666666666666
2023,4,FM0024,2.0,0.0,inf
2023,4,FM0046,1.0,0.5,2.0
2023,4,FM0047,1.0,0.5,2.0
2023,4,FM0049,2.0,1.0,2.0
2023,4,FM0054,0.0,1.0,0.0
2023,4,FP0004,1.0,13.5,0.07407407407407407
2023,4,G10115,0.0,250.0,0.0
2023,4,G92848,204.0,1886.0,0.10816542948038176
2023,4,G95786,480.0,2640.0,0.18181818181818182
2023,4,G96817,300.0,1954.0,0.1535312180143296
2023,4,G96819,120.0,3503.0,0.0342563516985441
2023,4,G96838,300.0,2400.0,0.125
2023,4,J92333,0.0,1500.0,0.0
2023,4,J92356,1800.0,0.0,inf
2023,4,M1000227,3360.0,1080.0,3.111111111111111
2023,4,M1000270,403.0,202.5,1.9901234567901234
2023,4,M28099,7152.0,47976.0,0.14907453726863432
2023,4,M28101,2420.0,60698.0,0.03986951794128307
2023,4,M28177,408.0,18948.0,0.021532615579480684
2023,4,M28206,2240.0,12880.0,0.17391304347826086
2023,4,M99076,15.0,7.5,2.0
2023,4,M99096,2.0,4.0,0.5
2023,4,M99109,10.0,14.0,0.7142857142857143
2023,4,M99133,10.0,15.0,0.6666666666666666
2023,4,M99345,3.0,1.5,2.0
2023,4,M99349,1.0,0.0,inf
2023,4,M99415,0.0,0.5,0.0
2023,4,P0001190,2.0,0.0,inf
2023,4,P00220,0.0,0.5,0.0
2023,4,P00560,240.0,420.0,0.5714285714285714
2023,4,P03429,2160.0,402.0,5.373134328358209
2023,4,P03560,320.0,-740.0,-0.43243243243243246
2023,4,P2000011,23.0,-16.0,-1.4375
2023,4,P2000676,5.0,24.5,0.20408163265306123
2023,4,P2000680,2.0,14.0,0.14285714285714285
2023,4,P2000683,0.0,-0.5,-0.0
2023,4,P2000751,2.0,2.0,1.0
2023,4,P2000822,96.0,1343.0,0.07148175725986597
2023,4,P2000832,23.0,-21.0,-1.0952380952380953
2023,4,P2000838,16.0,917.0,0.017448200654307525
2023,4,P2000844,199.0,55.5,3.5855855855855854
2023,4,P2000848,60.0,1398.0,0.04291845493562232
2023,4,P2000850,202.0,1581.0,0.12776723592662872
2023,4,P2000852,92.0,800.0,0.115
2023,4,P2000856,30.0,1034.0,0.029013539651837523
2023,4,P2000874,94.0,128.5,0.7315175097276264
2023,4,P2000890,26.0,108.0,0.24074074074074073
2023,4,P2000915,76.0,45.0,1.6888888888888889
2023,4,P2001005,1.0,14.5,0.06896551724137931
2023,4,P2001007,40.0,253.5,0.15779092702169625
2023,4,P2001011,113.0,-222.0,-0.509009009009009
2023,4,P2001013,0.0,37.5,0.0
2023,4,P2001125,1699.0,13310.5,0.12764358964727096
2023,4,P2001127,567.0,4358.5,0.13009062750946426
2023,4,P2001146,0.0,-115.5,-0.0
2023,4,P2001155,12.0,251.0,0.04780876494023904
2023,4,P2001335,396.0,5369.0,0.07375675172285341
2023,4,P2001577,10.0,31.0,0.3225806451612903
2023,4,P2001601,12.0,342.0,0.03508771929824561
2023,4,P2001605,24.0,368.0,0.06521739130434782
2023,4,P2001617,48.0,363.0,0.1322314049586777
2023,4,P2001619,0.0,444.0,0.0
2023,4,P2001621,20.0,492.0,0.04065040650406504
2023,4,P2001623,20.0,616.0,0.032467532467532464
2023,4,P2001625,16.0,467.0,0.034261241970021415
2023,4,P2001630,30.0,122.0,0.2459016393442623
2023,4,P2001637,10.0,93.0,0.10752688172043011
2023,4,P2001640,36.0,699.0,0.05150214592274678
2023,4,P2001641,20.0,28.0,0.7142857142857143
2023,4,P2001745,155.0,-572.5,-0.27074235807860264
2023,4,P2002390,135.0,-1.0,-135.0
2023,4,P2002394,0.0,5.5,0.0
2023,4,P2002398,30.0,94.0,0.3191489361702128
2023,4,P2002400,40.0,696.0,0.05747126436781609
2023,4,P2002402,0.0,163.0,0.0
2023,4,P2002404,30.0,738.0,0.04065040650406504
2023,4,P2002406,32.0,984.0,0.032520325203252036
2023,4,P2002414,4.0,150.0,0.02666666666666667
2023,4,P2002444,0.0,42.0,0.0
2023,4,P2002465,12.0,35.0,0.34285714285714286
2023,4,P2002482,0.0,214.0,0.0
2023,4,P2002484,0.0,-17.5,-0.0
2023,4,P2002487,19.0,7.5,2.533333333333333
2023,4,P2002536,40.0,1538.0,0.02600780234070221
2023,4,P2002693,0.0,62.0,0.0
2023,4,P2002701,8.0,9.0,0.8888888888888888
2023,4,P2002869,40.0,-64.0,-0.625
2023,4,P2004413,22.0,371.0,0.05929919137466307
2023,4,P2004415,50.0,-23.0,-2.1739130434782608
2023,4,P2004417,5.0,377.5,0.013245033112582781
2023,4,P2004419,18.0,188.0,0.09574468085106383
2023,4,P2004421,16.0,354.0,0.04519774011299435
2023,4,P2004425,0.0,98.0,0.0
2023,4,P2004434,7.0,46.5,0.15053763440860216
2023,4,P2004563,0.0,95.0,0.0
2023,4,P2004565,5.0,120.5,0.04149377593360996
2023,4,P2004572,2.0,13.0,0.15384615384615385
2023,4,P2004620,2189.0,-8697.0,-0.2516959871219961
2023,4,P2004622,0.0,-3200.0,-0.0
2023,4,P2004624,0.0,356.0,0.0
2023,4,P2004626,4025.0,234.0,17.200854700854702
2023,4,P2004634,0.0,-1440.0,-0.0
2023,4,P2004636,0.0,-106.0,-0.0
2023,4,P2004638,0.0,-160.0,-0.0
2023,4,P2004738,4.0,2.0,2.0
2023,4,P2004831,4.0,2.0,2.0
2023,4,P2005127,0.0,-6426.0,-0.0
2023,4,P2007024,0.0,6272.0,0.0
2023,4,P41620,28.0,209.0,0.1339712918660287
2023,4,P41780,54.0,1178.0,0.04584040747028863
2023,4,P41820,36.0,379.0,0.09498680738786279
2023,4,P42542,160.0,2033.0,0.07870142646335465
2023,4,P42546,16.0,269.0,0.05947955390334572
2023,4,P43663,16.0,59.0,0.2711864406779661
2023,4,P43672,14.0,140.0,0.1
2023,4,P43972,24.0,248.0,0.0967741935483871
2023,4,P44081,6.0,307.0,0.019543973941368076
2023,4,P45720,67.0,75.5,0.8874172185430463
2023,4,P48060,0.0,8.5,0.0
2023,4,P5001023,0.0,2351.0,0.0
2023,4,P5001053,2.0,-21.0,-0.09523809523809523
2023,4,P5001079,0.0,-145.5,-0.0
2023,4,P5001108,0.0,-9.0,-0.0
2023,4,P5001111,0.0,-13.0,-0.0
2023,4,P5001124,10.0,45.0,0.2222222222222222
2023,4,P5001127,10.0,33.0,0.30303030303030304
