year_month,item_number,cumulative_lpns
2021-11,SM0154,3.0
2021-11,SM0157,1.0
2021-11,SM0526,1.0
2021-11,SM0704,0.0
2021-11,SM0708,-2.0
2021-11,SM0709,1.0
2021-11,SM0710,-8.0
2021-11,SM0711,0.0
2021-11,SM0714,-10.0
2021-11,SM0715,1.0
2021-11,SM0716,-5.0
2021-11,SM0718,-1.0
2021-11,SM0720,0.0
2021-11,SM0722,0.0
2021-11,SM0729,2.0
2021-11,SM0730,8.0
2021-11,SM0731,7.0
2021-11,SM0733,3.0
2021-11,SM0738,2.0
2021-11,SM0739,0.0
2021-11,SM0740,-3.0
2021-11,SM0741,2.0
2021-11,SM0742,-12.0
2021-11,SM0743,-4.0
2021-11,SM0744,-1.0
2021-11,SM0745,1.0
2021-11,SM0746,6.0
2021-11,SM0747,2.0
2021-11,SM0748,-4.0
2021-11,SM0749,10.0
2021-11,SM0754,-7.0
2021-11,SM0755,8.0
2021-11,SM0756,4.0
2021-11,SM0757,5.0
2021-11,SM0758,7.0
2021-11,SM0759,1.0
2021-11,SM0761,3.0
2021-11,SM0762,3.0
2021-11,SM0897,2.0
2021-11,SM1264,1.0
2021-11,SM1265,1.0
2021-11,SM1816,2.0
2021-11,SM2061,2.0
2021-11,SM2081,2.0
2021-11,SM2083,0.0
2021-11,SM2088,2.0
2021-11,SM2093,3.0
2021-11,SM2105,3.0
2021-11,SM2106,1.0
2021-11,SM2108,2.0
2021-11,SM2110,3.0
2021-11,SM2111,1.0
2021-11,SM2112,1.0
2021-11,SM2115,4.0
2021-11,SM2116,-1.0
2021-11,SM2117,-14.0
2021-11,SM2118,-13.0
2021-11,SM2154,0.0
2021-11,SM2156,0.0
2021-11,SM2157,2.0
2021-11,SM2168,3.0
2021-11,SM2202,5.0
2021-11,SM2205,0.0
2021-11,SM2208,6.0
2021-11,SM2211,2.0
2021-11,SM2213,1.0
2021-11,SM2215,2.0
2021-11,SM2216,4.0
2021-11,SM2219,4.0
2021-11,SM2222,2.0
2021-11,SM2244,3.0
2021-11,SM2247,-2.0
2021-11,SM2250,1.0
2021-11,SM2251,-3.0
2021-11,SM2252,1.0
2021-11,SM2253,0.0
2021-11,SM2256,-1.0
2021-11,SM2257,1.0
2021-11,SM2259,3.0
2021-11,SM2262,0.0
2021-11,SM2265,2.0
2021-11,SM2267,13.0
2021-11,SM2269,18.0
2021-11,SM2270,4.0
2021-11,SM2271,3.0
2021-11,SM2272,10.0
2021-11,SM2274,11.0
2021-11,SM2309,22.0
2021-11,SM2716,0.0
2021-11,SM2717,-2.0
2021-11,V1000288,-10.0
2021-11,V1000290,-12.0
2021-11,V1000292,5.0
2021-11,V1000294,-27.0
2021-11,V1000296,-25.0
2021-11,V1000298,-32.0
2021-11,V1000300,7.0
2021-11,V1000938,3.0
2021-11,V1000945,-1.0
2021-11,V1000947,4.0
2021-11,V1000956,6.0
2021-11,V1000983,2.0
2021-11,V1000992,4.0
2021-11,V1000995,2.0
2021-11,V1001001,5.0
2021-11,V1001055,-1.0
2021-11,V1001071,6.0
2021-11,V1001073,1.0
2021-11,V1001082,1.0
2021-11,V1001089,4.0
2021-11,V1001091,3.0
2021-11,V1001098,-10.0
2021-11,V1001108,2.0
2021-11,V1001198,1.0
2021-11,V1002165,1.0
2021-11,V50812,0.0
2021-11,V50813,7.0
2021-11,V50815,0.0
2021-11,V50816,7.0
2021-11,V50832,5.0
2021-11,V50833,103.0
2021-11,V50835,38.0
2021-11,V50836,30.0
2021-11,V50837,44.0
2021-11,V51673,2.0
2021-11,V51847,2.0
2021-11,V51961,12.0
2021-11,V51964,7.0
2021-11,V51967,14.0
2021-11,V51970,35.0
2021-11,V51973,19.0
2021-11,V51982,14.0
2021-11,Y042645,4.0
2021-11,Y042906,1.0
2021-11,Y042982,0.0
2021-11,Y043016,0.0
2021-11,Y043068,4.0
2021-11,Y043088,4.0
2021-11,Y043126,2.0
2021-11,Y043147,1.0
2021-11,Y043194,2.0
2021-11,Y043207,1.0
2021-11,Y043230,1.0
2021-11,Y93069,1.0
2021-11,Y93452,0.0
2021-11,Y93485,1.0
2021-11,Y93561,2.0
2021-11,Y93570,2.0
2021-11,Y93573,1.0
2021-11,Y93620,1.0
2021-11,Y93713,0.0
2021-11,Y93805,1.0
2021-11,Y93837,1.0
2021-11,Y93908,1.0
2021-11,Y93919,1.0
2021-11,Y93968,1.0
2021-11,Y93976,1.0
2021-11,Y94002,1.0
2021-11,Y94029,1.0
2021-11,Y94073,1.0
2021-11,Y94074,1.0
2021-11,Y94129,1.0
2021-11,Y94175,1.0
2021-11,YA3818,1.0
2021-11,YA5831,1.0
2021-11,YA6015,3.0
2021-11,YA9729,2.0
2021-11,YC4335,2.0
2021-11,YD4500,6.0
2021-11,YD5652,0.0
2021-11,YH4500,6.0
2021-11,YI4500,6.0
2021-12,104300,2.0
2021-12,104301,8.0
2021-12,104304,0.0
2021-12,104306,1.0
2021-12,104308,-4.0
2021-12,104309,-4.0
2021-12,104312,-11.0
2021-12,104315,-1.0
2021-12,104318,10.0
2021-12,104450LF,-25.0
2021-12,104456LF,-24.0
2021-12,104459LF,5.0
2021-12,104462LF,-1.0
2021-12,104476LF,3.0
2021-12,104502,0.0
2021-12,104603,0.0
2021-12,104618,6.0
2021-12,104675,1.0
2021-12,104800,2.0
2021-12,107019,-2.0
2021-12,107034,0.0
2021-12,110190LF,4.0
2021-12,110191LF,2.0
2021-12,110192LF,51.0
2021-12,110193LF,2.0
2021-12,110195LF,0.0
2021-12,110196LF,5.0
2021-12,110197LF,2.0
2021-12,110198LF,2.0
2021-12,110199LF,0.0
2021-12,111040,17.0
2021-12,111042,12.0
2021-12,111047,5.0
2021-12,111061,11.0
2021-12,112099,4.0
2021-12,112100,3.0
2021-12,112118,4.0
2021-12,115104,56.0
2021-12,115111,71.0
2021-12,115112,7.0
2021-12,115113,0.0
2021-12,115114,6.0
2021-12,115116,10.0
2021-12,115117,11.0
2021-12,115118,13.0
2021-12,115119,-5.0
2021-12,115120,22.0
2021-12,115121,32.0
2021-12,115122,16.0
2021-12,115123,108.0
2021-12,115125,12.0
2021-12,115126,-3.0
2021-12,115129,39.0
2021-12,115176,5.0
2021-12,115179,13.0
2021-12,115180,4.0
2021-12,115182,14.0
2021-12,115184,14.0
2021-12,115185,10.0
2021-12,115187,52.0
2021-12,115188,41.0
2021-12,175004,1.0
2021-12,175011,0.0
2021-12,175014,-5.0
2021-12,175017,8.0
2021-12,175019,12.0
2021-12,175022,0.0
2021-12,175025,-2.0
2021-12,175033,1.0
2021-12,175049,-1.0
2021-12,175053,3.0
2021-12,175056,0.0
2021-12,175079,-9.0
2021-12,175080,-11.0
2021-12,175829,1.0
2021-12,175830,0.0
2021-12,175831,3.0
2021-12,175832,2.0
2021-12,175833,4.0
2021-12,175835,2.0
2021-12,175839,3.0
2021-12,175845,-1.0
2021-12,175846,3.0
2021-12,175847,0.0
2021-12,175855,-1.0
2021-12,175856,0.0
2021-12,175857,2.0
2021-12,175858,3.0
2021-12,175861,1.0
2021-12,175863,-2.0
2021-12,178487,-1.0
2021-12,178635,3.0
2021-12,178642,-2.0
2021-12,178657,1.0
2021-12,178661,1.0
2021-12,178662,1.0
2021-12,178690,-4.0
2021-12,178691,2.0
2021-12,178707,-8.0
2021-12,179249,1.0
2021-12,179255,1.0
2021-12,179280,2.0
2021-12,179282,4.0
2021-12,179356,0.0
2021-12,179359,-5.0
2021-12,179361,-4.0
2021-12,181915,3.0
2021-12,182190,0.0
2021-12,182198,-2.0
2021-12,182205,1.0
2021-12,182211,-3.0
2021-12,184752,1.0
2021-12,185109,-3.0
2021-12,185111,17.0
2021-12,185112,-6.0
2021-12,185114,5.0
2021-12,185143,3.0
2021-12,187202,6.0
2021-12,188418,0.0
2021-12,188432,1.0
2021-12,188433,1.0
2021-12,188556,-1.0
2021-12,188703,-5.0
2021-12,210195,1.0
2021-12,210321,2.0
2021-12,210618,-1.0
2021-12,210619,0.0
2021-12,216790,7.0
2021-12,226220,3.0
2021-12,226260,2.0
2021-12,226280,-4.0
2021-12,226700,3.0
2021-12,226720,-7.0
2021-12,226740,-17.0
2021-12,227000,2.0
2021-12,227040,-6.0
2021-12,228700,-8.0
2021-12,230180,-23.0
2021-12,230440,9.0
2021-12,230800,-11.0
2021-12,231560,6.0
2021-12,231820,6.0
2021-12,231900,-17.0
2021-12,231940,-6.0
2021-12,235061,-4.0
2021-12,235080,-8.0
2021-12,235400,-6.0
2021-12,235861,4.0
2021-12,235941,5.0
2021-12,236761,8.0
2021-12,238020,-2.0
2021-12,238040,7.0
2021-12,241160,10.0
2021-12,245122,5.0
2021-12,245142,4.0
2021-12,245755,4.0
2021-12,246271,2.0
2021-12,247043,2.0
2021-12,247182,1.0
2021-12,510762,1.0
2021-12,510824,7.0
2021-12,510936,3.0
2021-12,512027,-4.0
2021-12,512620,2.0
2021-12,512749,0.0
2021-12,512794,4.0
2021-12,513049,5.0
2021-12,513061,-5.0
2021-12,513601,-10.0
2021-12,52-105-175-003,1.0
2021-12,52-116-917-501,7.0
2021-12,52-116-917-523,19.0
2021-12,52-116-918-501,-10.0
2021-12,52-116-920-501,-8.0
2021-12,52-116-921-501,-3.0
2021-12,52-116-922-501,30.0
2021-12,52-116-923-501,21.0
2021-12,52-116-924-501,-20.0
2021-12,52-116-968-501,19.0
2021-12,52-118-401-501,23.0
2021-12,52-128-321-501,34.0
2021-12,52-128-321-521,13.0
2021-12,52-129-440-501,30.0
2021-12,52-239-345-001,-6.0
2021-12,52-239-347-001,1.0
2021-12,52-239-563-001,-6.0
2021-12,52-239-566-001,-2.0
2021-12,52-239-571-001,-19.0
2021-12,52-362-271-001,-2.0
2021-12,52-362-333-001,-8.0
2021-12,52-427-064-501,3.0
2021-12,52-427-144-501,-29.0
2021-12,52-427-243-501,4.0
2021-12,52-460-769-011,1.0
2021-12,52-460-769-012,4.0
2021-12,52-460-769-013,11.0
2021-12,52-460-769-015,-7.0
2021-12,52-460-769-016,2.0
2021-12,52-460-769-017,2.0
2021-12,52-460-769-018,1.0
2021-12,52-460-769-019,-2.0
2021-12,52-460-769-210,2.0
2021-12,52-460-769-214,6.0
2021-12,52-460-769-235,1.0
2021-12,52-462-165-501,4.0
2021-12,52-462-482-501,1.0
2021-12,52-462-487-501,5.0
2021-12,555038,8.0
2021-12,555039,8.0
2021-12,760186040,1.0
2021-12,760186070,1.0
2021-12,760186100,2.0
2021-12,760186150,3.0
2021-12,761200530,2.0
2021-12,761981530,1.0
2021-12,763810520,1.0
2021-12,763871020,1.0
2021-12,763970700,1.0
2021-12,765210100,0.0
2021-12,765210120,0.0
2021-12,765310200,1.0
2021-12,765310210,0.0
2021-12,765380020,2.0
2021-12,765380030,2.0
2021-12,772310235,2.0
2021-12,772650353,1.0
2021-12,7C0449080,13.0
2021-12,7C064103B,3.0
2021-12,7C1052510,3.0
2021-12,7C8051020,1.0
2021-12,902896,0.0
2021-12,903568,-2.0
2021-12,903574,4.0
2021-12,903575,7.0
2021-12,903576,-3.0
2021-12,903577,0.0
2021-12,903578,-10.0
2021-12,903580,1.0
2021-12,903583,0.0
2021-12,903584,8.0
2021-12,903585,0.0
2021-12,903587,3.0
2021-12,903588,0.0
2021-12,A07029,1.0
2021-12,A07031,2.0
2021-12,A07032,0.0
2021-12,A91260,1.0
2021-12,A91261,1.0
2021-12,AC0720,-6.0
2021-12,AC0730,4.0
2021-12,AC0732,-2.0
2021-12,AC0734,1.0
2021-12,AC1710,0.0
2021-12,AC1853,0.0
2021-12,AC1854,2.0
2021-12,AC1860,-4.0
2021-12,AC1863,1.0
2021-12,AC1864,-7.0
2021-12,AC1868,5.0
2021-12,AC1869,2.0
2021-12,AC1871,-3.0
2021-12,AC2459,3.0
2021-12,AC2465,3.0
2021-12,AC2466,0.0
2021-12,AC2477,-1.0
2021-12,AC2559,3.0
2021-12,AC2603,-2.0
2021-12,AC2607,2.0
2021-12,AC5720,1.0
2021-12,AC5724,1.0
2021-12,AC6066,0.0
2021-12,AC6113,-25.0
2021-12,AC8347,1.0
2021-12,AC8479,4.0
2021-12,AM2736900,2.0
2021-12,AP0144,4.0
2021-12,AP0150,3.0
2021-12,AP0163,2.0
2021-12,AP0164,3.0
2021-12,CM1042,2.0
2021-12,D81500,4.0
2021-12,DB0002,1.0
2021-12,DE0077,1.0
2021-12,DE0078,1.0
2021-12,DE0938,1.0
2021-12,DF0676,0.0
2021-12,DL0613,0.0
2021-12,DM0005,51.0
2021-12,DM0401,2.0
2021-12,DM0442,-1.0
2021-12,DM0456,-8.0
2021-12,DM0458,-2.0
2021-12,DM0460,-12.0
2021-12,DM0461,5.0
2021-12,DM0464,0.0
2021-12,DM1029,1.0
2021-12,DM1045,3.0
2021-12,DM1050,6.0
2021-12,DM1060,2.0
2021-12,DM1076,0.0
2021-12,DM1096,-1.0
2021-12,DM1119,6.0
2021-12,DM2010,1.0
2021-12,DM2029,-15.0
2021-12,DM2034,1.0
2021-12,DM2045,-19.0
2021-12,DM2060,-11.0
2021-12,DP0083,1.0
2021-12,DP0210,-2.0
2021-12,DP0692,0.0
2021-12,DP0780,1.0
2021-12,DP1603,-14.0
2021-12,DP1604,-2.0
2021-12,DP3598,21.0
2021-12,DR0218,11.0
2021-12,DR0232,2.0
2021-12,DR0234,4.0
2021-12,DR0240,3.0
2021-12,DR0298,7.0
2021-12,DR0335,0.0
2021-12,DR0610,6.0
2021-12,DR0612,-23.0
2021-12,DT0766,-8.0
2021-12,DT0769,5.0
2021-12,DT0772,-25.0
2021-12,F14200,10.0
2021-12,F74000,3.0
2021-12,FK213A,0.0
2021-12,FM0024,8.0
2021-12,FP0002,1.0
2021-12,G96817,4.0
2021-12,G96819,5.0
2021-12,M1000227,3.0
2021-12,M1000230,2.0
2021-12,M1000232,11.0
2021-12,M28099,20.0
2021-12,M28101,5.0
2021-12,M28206,2.0
2021-12,M99067,0.0
2021-12,M99077,1.0
2021-12,M99100,0.0
2021-12,M99103,1.0
2021-12,M99109,1.0
2021-12,M99345,1.0
2021-12,P03429,1.0
2021-12,P08420,8.0
2021-12,P2000676,-9.0
2021-12,P2000682,4.0
2021-12,P2000683,2.0
2021-12,P2000721,26.0
2021-12,P2000822,-4.0
2021-12,P2000824,-36.0
2021-12,P2000828,-34.0
2021-12,P2000832,-27.0
2021-12,P2000842,-14.0
2021-12,P2000844,0.0
2021-12,P2000848,-18.0
2021-12,P2000850,-43.0
2021-12,P2000852,-32.0
2021-12,P2000854,-28.0
2021-12,P2000856,-29.0
2021-12,P2000864,-50.0
2021-12,P2000866,-37.0
2021-12,P2000880,-38.0
2021-12,P2000888,-28.0
2021-12,P2000911,4.0
2021-12,P2000915,-22.0
2021-12,P2000917,-33.0
2021-12,P2000919,1.0
2021-12,P2001003,-7.0
2021-12,P2001007,-13.0
2021-12,P2001011,-38.0
2021-12,P2001013,1.0
2021-12,P2001155,2.0
2021-12,P2001235,2.0
2021-12,P2001236,1.0
2021-12,P2001335,4.0
2021-12,P2001575,-5.0
2021-12,P2001577,-14.0
2021-12,P2001578,-3.0
2021-12,P2001601,6.0
2021-12,P2001605,-14.0
2021-12,P2001617,-23.0
2021-12,P2001619,-28.0
2021-12,P2001621,5.0
2021-12,P2001625,-17.0
2021-12,P2001630,0.0
2021-12,P2001637,-1.0
2021-12,P2001638,9.0
2021-12,P2001640,2.0
2021-12,P2001641,-10.0
2021-12,P2001741,-29.0
2021-12,P2001742,-34.0
2021-12,P2001745,-61.0
2021-12,P2001747,-6.0
2021-12,P2001863,1.0
2021-12,P2002376,4.0
2021-12,P2002390,-19.0
2021-12,P2002392,-26.0
2021-12,P2002394,-26.0
2021-12,P2002400,-22.0
2021-12,P2002402,-6.0
2021-12,P2002404,2.0
2021-12,P2002406,-2.0
2021-12,P2002408,-1.0
2021-12,P2002412,6.0
2021-12,P2002420,0.0
2021-12,P2002422,10.0
2021-12,P2002444,-5.0
2021-12,P2002459,4.0
2021-12,P2002465,0.0
2021-12,P2002467,5.0
2021-12,P2002482,2.0
2021-12,P2002484,27.0
2021-12,P2002487,-9.0
2021-12,P2002493,3.0
2021-12,P2002500,-29.0
2021-12,P2002502,-7.0
2021-12,P2002510,-5.0
2021-12,P2002512,-25.0
2021-12,P2002519,-1.0
2021-12,P2002536,-19.0
2021-12,P2002591,-44.0
2021-12,P2002653,2.0
2021-12,P2002669,1.0
2021-12,P2002864,-35.0
2021-12,P2002865,-35.0
2021-12,P2002866,-25.0
2021-12,P2002867,-5.0
2021-12,P2002868,-7.0
2021-12,P2002869,-21.0
2021-12,P2002870,1.0
2021-12,P2002871,-1.0
2021-12,P2003151,6.0
2021-12,P2003472,4.0
2021-12,P2003473,2.0
2021-12,P2003474,-1.0
2021-12,P2004411,-59.0
2021-12,P2004413,-18.0
2021-12,P2004415,-21.0
2021-12,P2004417,-39.0
2021-12,P2004419,-21.0
2021-12,P2004421,-18.0
2021-12,P2004423,-37.0
2021-12,P2004425,-24.0
2021-12,P2004429,-15.0
2021-12,P2004561,20.0
2021-12,P2004563,-30.0
2021-12,P2004565,1.0
2021-12,P2004570,2.0
2021-12,P2004620,4.0
2021-12,P2004622,6.0
2021-12,P2004624,-2.0
2021-12,P2004626,-6.0
2021-12,P2004628,-4.0
2021-12,P2004630,-8.0
2021-12,P2004632,1.0
2021-12,P2004634,-4.0
2021-12,P2004636,-3.0
2021-12,P2004638,-3.0
2021-12,P2004690,1.0
2021-12,P2004705,2.0
2021-12,P2004721,1.0
2021-12,P41100,1.0
2021-12,P41620,1.0
2021-12,P41624,7.0
2021-12,P41820,-16.0
2021-12,P42542,-13.0
2021-12,P42546,-9.0
2021-12,P43672,7.0
2021-12,P43972,-6.0
2021-12,P44081,14.0
2021-12,P45730,-4.0
2021-12,P5001010,-8.0
2021-12,P5001013,-12.0
2021-12,P5001016,-20.0
2021-12,P5001021,-68.0
2021-12,P5001051,-13.0
2021-12,P5001052,-1.0
2021-12,P5001053,-14.0
2021-12,P5001055,-1.0
2021-12,P5001075,1.0
2021-12,P5001079,-21.0
2021-12,P5001108,-1.0
2021-12,P5001111,-4.0
2021-12,P5001247,-7.0
2021-12,P5001272,1.0
2021-12,P5001337,10.0
2021-12,P5001343,6.0
2021-12,P5001349,4.0
2021-12,P5001351,1.0
2021-12,P5001387,12.0
2021-12,P5001410,1.0
2021-12,P5001416,1.0
2021-12,P5001431,-1.0
2021-12,P5001434,2.0
2021-12,P5001449,4.0
2021-12,P5001632,-2.0
2021-12,P5001635,-2.0
2021-12,P5001638,-2.0
2021-12,P5001667,2.0
2021-12,P5001688,2.0
2021-12,P5001718,1.0
2021-12,P5001723,10.0
2021-12,P5001726,4.0
2021-12,P5001751,-8.0
2021-12,P5002511,3.0
2021-12,P5002624,3.0
2021-12,P5002636,5.0
2021-12,P5002806,0.0
2021-12,P5002809,-1.0
2021-12,P5002812,5.0
2021-12,P5003544,5.0
2021-12,P5003552,2.0
2021-12,P5003553,4.0
2021-12,P5003554,7.0
2021-12,P5003562,-3.0
2021-12,P5003564,-8.0
2021-12,P5003566,-46.0
2021-12,P5003572,-7.0
2021-12,P5003603,-38.0
2021-12,P5003605,-2.0
2021-12,P5003606,-4.0
2021-12,P5003617,3.0
2021-12,P5003621,0.0
2021-12,P5003623,-3.0
2021-12,P5003625,11.0
2021-12,P5004254,6.0
2021-12,P5004257,-3.0
2021-12,P5004258,1.0
2021-12,P5004259,-6.0
2021-12,P5004260,-3.0
2021-12,P5004347,-9.0
2021-12,P5004632,-3.0
2021-12,P5004634,-5.0
2021-12,P5004635,-4.0
2021-12,P5004636,3.0
2021-12,P5004637,-1.0
2021-12,P5004639,3.0
2021-12,P5004640,14.0
2021-12,P5004642,13.0
2021-12,P5004643,8.0
2021-12,P50920,3.0
2021-12,P51561,1.0
2021-12,P53026,3.0
2021-12,P53046,1.0
2021-12,P57246,2.0
2021-12,P58492,14.0
2021-12,P58496,-2.0
2021-12,P58507,4.0
2021-12,P58508,5.0
2021-12,P58511,5.0
2021-12,P6010034,2.0
2021-12,P6010040,0.0
2021-12,P6010041,2.0
2021-12,P6010049,-1.0
2021-12,P6010057,-3.0
2021-12,P6010061,-1.0
2021-12,P6010087,2.0
2021-12,P6010088,7.0
2021-12,P6010099,0.0
2021-12,P6010101,1.0
2021-12,P6010103,4.0
2021-12,P6010105,0.0
2021-12,P6010140,5.0
2021-12,P6010144,5.0
2021-12,P6010166,6.0
2021-12,P6010193,1.0
2021-12,P6010199,2.0
2021-12,P6010200,2.0
2021-12,P6010202,-1.0
2021-12,P6010209,4.0
2021-12,P6010220,2.0
2021-12,P6010237,-10.0
2021-12,P6010241,-2.0
2021-12,P6010251,3.0
2021-12,P6010253,-6.0
2021-12,P6010264,-3.0
2021-12,P6010267,-7.0
2021-12,P6010268,5.0
2021-12,P6010269,7.0
2021-12,P6010322,7.0
2021-12,P6010336,5.0
2021-12,P6010343,1.0
2021-12,P6010350,8.0
2021-12,P6010361,4.0
2021-12,P6010362,2.0
2021-12,P6010363,0.0
2021-12,P6010371,1.0
2021-12,P6010443,5.0
2021-12,P6010468,8.0
2021-12,P6010512,6.0
2021-12,P6010514,1.0
2021-12,P6010520,10.0
2021-12,P6010536,0.0
2021-12,P6010544,0.0
2021-12,P6010588,0.0
2021-12,P6010617,0.0
2021-12,P6010660,-1.0
2021-12,P6010694,2.0
2021-12,P6010880,7.0
2021-12,P6010882,-4.0
2021-12,P6010887,1.0
2021-12,P6010891,-1.0
2021-12,P6010906,2.0
2021-12,P6010907,7.0
2021-12,P6010909,-12.0
2021-12,P6010912,4.0
2021-12,P6010935,5.0
2021-12,P6010969,-2.0
2021-12,P6010973,1.0
2021-12,P6010974,1.0
2021-12,P6010983,-2.0
2021-12,P6010990,0.0
2021-12,P6010993,3.0
2021-12,P6011001,-1.0
2021-12,P6011002,-2.0
2021-12,P6011004,2.0
2021-12,P6011009,-1.0
2021-12,P6011010,-2.0
2021-12,P6011015,12.0
2021-12,P6011019,9.0
2021-12,P6011020,4.0
2021-12,P6011026,3.0
2021-12,P6011033,12.0
2021-12,P6011045,2.0
2021-12,P6011049,12.0
2021-12,P6011053,1.0
2021-12,P6011061,7.0
2021-12,P6011144,5.0
2021-12,P6011198,1.0
2021-12,P6011199,1.0
2021-12,P6011206,2.0
2021-12,P6011301,0.0
2021-12,P6011341,1.0
2021-12,P6011345,3.0
2021-12,P6011349,1.0
2021-12,P6011350,1.0
2021-12,P6011418,2.0
2021-12,P6011472,6.0
2021-12,P6011540,8.0
2021-12,P6011548,9.0
2021-12,P6011552,19.0
2021-12,P6012546,-1.0
2021-12,P6012547,2.0
2021-12,P6012592,1.0
2021-12,P6012593,2.0
2021-12,P6012611,7.0
2021-12,P6012638,2.0
2021-12,P6012642,0.0
2021-12,P6012643,0.0
2021-12,P6012688,1.0
2021-12,P6012689,2.0
2021-12,P6012732,5.0
2021-12,P6012736,3.0
2021-12,P6012747,8.0
2021-12,P6012749,10.0
2021-12,P6012988,2.0
2021-12,P6013051,4.0
2021-12,P6013105,2.0
2021-12,P6013123,3.0
2021-12,P6013134,1.0
2021-12,P6013135,1.0
2021-12,P6013138,1.0
2021-12,P6013139,0.0
2021-12,P6013142,1.0
2021-12,P6013350,0.0
2021-12,P6013370,0.0
2021-12,P6013444,7.0
2021-12,P6013448,5.0
2021-12,P6013452,11.0
2021-12,P6013462,5.0
2021-12,P6013469,10.0
2021-12,P6013476,7.0
2021-12,P6013480,2.0
2021-12,P6013506,0.0
2021-12,P6013513,1.0
2021-12,P6014717,-20.0
2021-12,P6014863,4.0
2021-12,P6014869,1.0
2021-12,P6014899,2.0
2021-12,P6014902,0.0
2021-12,P6014905,6.0
2021-12,P6014908,3.0
2021-12,P6014923,5.0
2021-12,P6014926,3.0
2021-12,P6014929,4.0
2021-12,P6014946,2.0
2021-12,P6014949,4.0
2021-12,P6015014,0.0
2021-12,P6015047,2.0
2021-12,P6015055,3.0
2021-12,P6015135,3.0
2021-12,P6015267,2.0
2021-12,P6015268,7.0
2021-12,P6015273,2.0
2021-12,P6015308,2.0
2021-12,P6015326,1.0
2021-12,P6015375,-5.0
2021-12,P6015418,-4.0
2021-12,P6015551,8.0
2021-12,P6015650,3.0
2021-12,P6015891,1.0
2021-12,P6015907,2.0
2021-12,P6016282,2.0
2021-12,P6018924,0.0
2021-12,P6019597,1.0
2021-12,P64150,118.0
2021-12,P70873,5.0
2021-12,P70877,12.0
2021-12,P70905,-33.0
2021-12,P70939,1.0
2021-12,P70960,7.0
2021-12,P70962,29.0
2021-12,P70965,14.0
2021-12,P70997,-30.0
2021-12,P75148,7.0
2021-12,P75149,5.0
2021-12,P75214,-56.0
2021-12,P75612,-5.0
2021-12,P77101,2.0
2021-12,P77106,4.0
2021-12,P77109,-2.0
2021-12,P77115,-3.0
2021-12,P77119,10.0
2021-12,P77139,10.0
2021-12,P77177,9.0
2021-12,P77179,-4.0
2021-12,P77214,-12.0
2021-12,P78724,-51.0
2021-12,P78725,-57.0
2021-12,P78922,2.0
2021-12,P81289,18.0
2021-12,P81290,34.0
2021-12,P81295,6.0
2021-12,P81314,2.0
2021-12,P81334,13.0
2021-12,P81357,5.0
2021-12,P81485,-2.0
2021-12,P81486,-16.0
2021-12,P81487,1.0
2021-12,P81488,-10.0
2021-12,P81497,6.0
2021-12,P81498,2.0
2021-12,P81950,4.0
2021-12,P81952,6.0
2021-12,P82329,11.0
2021-12,P82331,8.0
2021-12,P82333,2.0
2021-12,P82364,-7.0
2021-12,P82860,1.0
2021-12,P85166,10.0
2021-12,P85237,15.0
2021-12,P85238,9.0
2021-12,P85239,13.0
2021-12,P85242,7.0
2021-12,P85243,11.0
2021-12,P85245,4.0
2021-12,P85246,9.0
2021-12,P85248,-12.0
2021-12,P85249,6.0
2021-12,P85250,9.0
2021-12,P85251,2.0
2021-12,P85254,11.0
2021-12,P85255,6.0
2021-12,P85258,6.0
2021-12,P85265,4.0
2021-12,P85266,1.0
2021-12,P85267,1.0
2021-12,P85268,4.0
2021-12,P85285,79.0
2021-12,P85286,117.0
2021-12,P85287,176.0
2021-12,P85288,75.0
2021-12,P85289,69.0
2021-12,P85290,100.0
2021-12,P85291,73.0
2021-12,P85298,47.0
2021-12,P85299,14.0
2021-12,P85343,1.0
2021-12,P86236,14.0
2021-12,P90523,-29.0
2021-12,P90524,-33.0
2021-12,P90527,-40.0
2021-12,P90528,-63.0
2021-12,R02940,0.0
2021-12,R18270,2.0
2021-12,SM0001,-2.0
2021-12,SM0008,4.0
2021-12,SM0014,2.0
2021-12,SM0017,2.0
2021-12,SM0150,-1.0
2021-12,SM0270,1.0
2021-12,SM0298,0.0
2021-12,SM0704,1.0
2021-12,SM0706,-2.0
2021-12,SM0708,-2.0
2021-12,SM0709,2.0
2021-12,SM0711,1.0
2021-12,SM0712,-4.0
2021-12,SM0714,-13.0
2021-12,SM0716,-8.0
2021-12,SM0720,-1.0
2021-12,SM0722,-1.0
2021-12,SM0726,1.0
2021-12,SM0730,6.0
2021-12,SM0738,-1.0
2021-12,SM0739,-1.0
2021-12,SM0740,-5.0
2021-12,SM0741,4.0
2021-12,SM0742,-19.0
2021-12,SM0743,-10.0
2021-12,SM0744,-2.0
2021-12,SM0745,-6.0
2021-12,SM0747,4.0
2021-12,SM0748,-6.0
2021-12,SM0749,11.0
2021-12,SM0754,-5.0
2021-12,SM0755,-1.0
2021-12,SM0756,2.0
2021-12,SM0759,-2.0
2021-12,SM0760,4.0
2021-12,SM1248,0.0
2021-12,SM1267,1.0
2021-12,SM1488,1.0
2021-12,SM2060,0.0
2021-12,SM2062,0.0
2021-12,SM2081,5.0
2021-12,SM2083,1.0
2021-12,SM2097,2.0
2021-12,SM2105,4.0
2021-12,SM2106,2.0
2021-12,SM2108,3.0
