year_month,item_number,Quantity_received,Quantity_shipped,monthly_net,cumulative_inventory
2021-12,104323,0.0,4.0,-4.0,-21.0
2022-02,104323,49.0,29.0,20.0,-1.0
2022-03,104323,0.0,5.0,-5.0,-6.0
2022-04,104323,21.0,15.0,6.0,0.0
2022-06,104323,15.0,10.0,5.0,5.0
2022-07,104323,46.0,18.0,28.0,33.0
2022-08,104323,0.0,15.0,-15.0,18.0
2022-09,104323,18.0,2.0,16.0,34.0
2022-10,104323,10.0,0.0,10.0,44.0
2022-11,104323,5.0,19.0,-14.0,30.0
2022-12,104323,4.0,15.0,-11.0,19.0
2023-01,104323,1.0,2.0,-1.0,18.0
2023-03,104323,5.0,25.0,-20.0,-2.0
2023-04,104323,3.0,6.0,-3.0,-5.0
2023-05,104323,7.0,0.0,7.0,2.0
2023-06,104323,9.0,0.0,9.0,11.0
2023-07,104323,10.0,4.0,6.0,17.0
2023-08,104323,8.0,7.0,1.0,18.0
2023-09,104323,0.0,2.0,-2.0,16.0
2021-06,104326,12.0,16.0,-4.0,-4.0
2021-07,104326,49.0,68.0,-19.0,-23.0
2021-08,104326,9.0,18.0,-9.0,-32.0
2021-09,104326,32.0,0.0,32.0,0.0
2021-10,104326,19.0,20.0,-1.0,-1.0
2021-11,104326,47.0,19.0,28.0,27.0
2021-12,104326,0.0,13.0,-13.0,14.0
2022-02,104326,12.0,11.0,1.0,15.0
2022-03,104326,0.0,13.0,-13.0,2.0
2022-04,104326,0.0,2.0,-2.0,0.0
2022-06,104326,26.0,32.0,-6.0,-6.0
2022-07,104326,1.0,26.0,-25.0,-31.0
2022-08,104326,11.0,0.0,11.0,-20.0
2022-09,104326,3.0,3.0,0.0,-20.0
2022-10,104326,39.0,8.0,31.0,11.0
2022-11,104326,17.0,3.0,14.0,25.0
2022-12,104326,25.0,43.0,-18.0,7.0
2023-01,104326,0.0,26.0,-26.0,-19.0
2023-02,104326,0.0,4.0,-4.0,-23.0
2023-03,104326,0.0,8.0,-8.0,-31.0
2023-04,104326,2.0,12.0,-10.0,-41.0
2023-05,104326,26.0,14.0,12.0,-29.0
2023-06,104326,16.0,20.0,-4.0,-33.0
2023-07,104326,12.0,19.0,-7.0,-40.0
2023-08,104326,6.0,4.0,2.0,-38.0
2021-06,104328,14.0,25.0,-11.0,-11.0
2021-07,104328,52.0,50.0,2.0,-9.0
2021-08,104328,4.0,48.0,-44.0,-53.0
2021-09,104328,21.0,0.0,21.0,-32.0
2021-10,104328,22.0,32.0,-10.0,-42.0
2021-11,104328,19.0,0.0,19.0,-23.0
2021-12,104328,0.0,15.0,-15.0,-38.0
2022-01,104328,10.0,1.0,9.0,-29.0
2022-02,104328,0.0,9.0,-9.0,-38.0
2022-04,104328,31.0,0.0,31.0,-7.0
2022-06,104328,13.0,67.0,-54.0,-61.0
2022-07,104328,48.0,6.0,42.0,-19.0
2022-08,104328,0.0,33.0,-33.0,-52.0
2022-09,104328,14.0,0.0,14.0,-38.0
2022-10,104328,38.0,0.0,38.0,0.0
2022-11,104328,13.0,0.0,13.0,13.0
2022-12,104328,0.0,33.0,-33.0,-20.0
2023-01,104328,0.0,1.0,-1.0,-21.0
2023-02,104328,0.0,43.0,-43.0,-64.0
2023-06,104328,0.0,2.0,-2.0,-66.0
2023-07,104328,15.0,15.0,0.0,-66.0
2023-08,104328,45.0,36.0,9.0,-57.0
2023-09,104328,1.0,8.0,-7.0,-64.0
2021-02,104450LF,96.0,16.0,80.0,80.0
2021-03,104450LF,0.0,85.0,-85.0,-5.0
2021-04,104450LF,0.0,38.0,-38.0,-43.0
2021-06,104450LF,159.0,122.0,37.0,-6.0
2021-07,104450LF,60.0,139.0,-79.0,-85.0
2021-08,104450LF,82.0,216.0,-134.0,-219.0
2021-09,104450LF,83.0,62.0,21.0,-198.0
2021-10,104450LF,86.0,108.0,-22.0,-220.0
2021-11,104450LF,90.0,118.0,-28.0,-248.0
2021-12,104450LF,83.0,35.0,48.0,-200.0
2022-01,104450LF,109.0,58.0,51.0,-149.0
2022-02,104450LF,88.0,77.0,11.0,-138.0
2022-03,104450LF,29.0,84.0,-55.0,-193.0
2022-04,104450LF,186.0,10.0,176.0,-17.0
2022-06,104450LF,0.0,180.0,-180.0,-197.0
2022-07,104450LF,68.0,32.0,36.0,-161.0
2022-08,104450LF,173.0,55.0,118.0,-43.0
2022-09,104450LF,0.0,49.0,-49.0,-92.0
2022-10,104450LF,157.0,61.0,96.0,4.0
2022-11,104450LF,29.0,0.0,29.0,33.0
2022-12,104450LF,131.0,158.0,-27.0,6.0
2023-01,104450LF,1.0,68.0,-67.0,-61.0
2023-02,104450LF,0.0,37.0,-37.0,-98.0
2023-03,104450LF,127.0,26.0,101.0,3.0
2023-04,104450LF,0.0,57.0,-57.0,-54.0
2023-05,104450LF,17.0,35.0,-18.0,-72.0
2023-06,104450LF,138.0,122.0,16.0,-56.0
2023-07,104450LF,0.0,14.0,-14.0,-70.0
2023-08,104450LF,14.0,80.0,-66.0,-136.0
2023-09,104450LF,35.0,43.0,-8.0,-144.0
2021-03,104451LF,113.0,0.0,113.0,113.0
2021-04,104451LF,0.0,22.0,-22.0,91.0
2021-05,104451LF,0.0,76.0,-76.0,15.0
2021-06,104451LF,300.0,261.0,39.0,54.0
2021-07,104451LF,46.0,206.0,-160.0,-106.0
2021-08,104451LF,48.0,158.0,-110.0,-216.0
2021-09,104451LF,92.0,90.0,2.0,-214.0
2021-10,104451LF,159.0,90.0,69.0,-145.0
2021-11,104451LF,46.0,148.0,-102.0,-247.0
2022-01,104451LF,132.0,11.0,121.0,-126.0
2022-02,104451LF,46.0,86.0,-40.0,-166.0
2022-03,104451LF,0.0,74.0,-74.0,-240.0
2022-04,104451LF,92.0,0.0,92.0,-148.0
2022-05,104451LF,27.0,0.0,27.0,-121.0
2022-06,104451LF,0.0,121.0,-121.0,-242.0
2022-07,104451LF,160.0,6.0,154.0,-88.0
2022-08,104451LF,42.0,28.0,14.0,-74.0
2022-09,104451LF,139.0,46.0,93.0,19.0
2022-10,104451LF,48.0,24.0,24.0,43.0
2022-11,104451LF,192.0,0.0,192.0,235.0
2022-12,104451LF,10.0,346.0,-336.0,-101.0
2023-01,104451LF,0.0,65.0,-65.0,-166.0
2023-03,104451LF,132.0,55.0,77.0,-89.0
2023-04,104451LF,62.0,65.0,-3.0,-92.0
2023-05,104451LF,85.0,11.0,74.0,-18.0
2023-06,104451LF,46.0,153.0,-107.0,-125.0
2023-07,104451LF,82.0,72.0,10.0,-115.0
2023-09,104451LF,46.0,0.0,46.0,-69.0
2021-02,104452LF,24.0,0.0,24.0,24.0
2021-03,104452LF,0.0,12.0,-12.0,12.0
2021-05,104452LF,0.0,12.0,-12.0,0.0
2021-06,104452LF,36.0,0.0,36.0,36.0
2021-07,104452LF,0.0,24.0,-24.0,12.0
2021-08,104452LF,0.0,24.0,-24.0,-12.0
2021-11,104452LF,6.0,12.0,-6.0,-18.0
2022-01,104452LF,12.0,5.0,7.0,-11.0
2022-02,104452LF,0.0,19.0,-19.0,-30.0
2022-03,104452LF,12.0,0.0,12.0,-18.0
2022-04,104452LF,10.0,12.0,-2.0,-20.0
2022-05,104452LF,10.0,0.0,10.0,-10.0
2022-06,104452LF,24.0,21.0,3.0,-7.0
2022-07,104452LF,16.0,20.0,-4.0,-11.0
2022-08,104452LF,12.0,7.0,5.0,-6.0
2022-09,104452LF,0.0,12.0,-12.0,-18.0
2022-10,104452LF,48.0,12.0,36.0,18.0
2022-11,104452LF,12.0,0.0,12.0,30.0
2022-12,104452LF,36.0,24.0,12.0,42.0
2023-01,104452LF,0.0,12.0,-12.0,30.0
2023-02,104452LF,0.0,12.0,-12.0,18.0
2023-03,104452LF,12.0,24.0,-12.0,6.0
2023-05,104452LF,0.0,12.0,-12.0,-6.0
2023-06,104452LF,12.0,24.0,-12.0,-18.0
2023-07,104452LF,12.0,0.0,12.0,-6.0
2021-02,104453LF,13.0,0.0,13.0,13.0
2021-03,104453LF,0.0,2.0,-2.0,11.0
2021-04,104453LF,0.0,4.0,-4.0,7.0
2021-06,104453LF,2.0,8.0,-6.0,1.0
2021-07,104453LF,0.0,10.0,-10.0,-9.0
2021-08,104453LF,18.0,32.0,-14.0,-23.0
2021-09,104453LF,13.0,12.0,1.0,-22.0
2021-10,104453LF,0.0,14.0,-14.0,-36.0
2021-11,104453LF,19.0,1.0,18.0,-18.0
2021-12,104453LF,0.0,12.0,-12.0,-30.0
2022-01,104453LF,27.0,0.0,27.0,-3.0
2022-02,104453LF,13.0,0.0,13.0,10.0
2022-03,104453LF,4.0,0.0,4.0,14.0
2022-05,104453LF,6.0,0.0,6.0,20.0
2022-06,104453LF,4.0,8.0,-4.0,16.0
2022-07,104453LF,24.0,8.0,16.0,32.0
2022-08,104453LF,0.0,8.0,-8.0,24.0
2022-11,104453LF,0.0,3.0,-3.0,21.0
2022-12,104453LF,4.0,6.0,-2.0,19.0
2023-01,104453LF,0.0,2.0,-2.0,17.0
2023-02,104453LF,0.0,12.0,-12.0,5.0
2023-07,104453LF,0.0,8.0,-8.0,-3.0
2023-01,104454LF,4.0,0.0,4.0,4.0
2023-02,104454LF,0.0,4.0,-4.0,0.0
2023-03,104454LF,8.0,0.0,8.0,8.0
2023-04,104454LF,0.0,8.0,-8.0,0.0
2023-06,104454LF,11.0,15.0,-4.0,-4.0
2023-07,104454LF,12.0,0.0,12.0,8.0
2023-08,104454LF,6.0,0.0,6.0,14.0
2023-09,104454LF,4.0,0.0,4.0,18.0
2021-02,104456LF,10.0,0.0,10.0,10.0
2021-05,104456LF,0.0,2.0,-2.0,8.0
2021-06,104456LF,140.0,79.0,61.0,69.0
2021-07,104456LF,72.0,174.0,-102.0,-33.0
2021-08,104456LF,18.0,86.0,-68.0,-101.0
2021-09,104456LF,48.0,86.0,-38.0,-139.0
2021-10,104456LF,12.0,25.0,-13.0,-152.0
2021-11,104456LF,34.0,36.0,-2.0,-154.0
2021-12,104456LF,57.0,2.0,55.0,-99.0
2022-01,104456LF,103.0,94.0,9.0,-90.0
2022-02,104456LF,97.0,30.0,67.0,-23.0
2022-03,104456LF,0.0,93.0,-93.0,-116.0
2022-04,104456LF,64.0,15.0,49.0,-67.0
2022-05,104456LF,66.0,0.0,66.0,-1.0
2022-06,104456LF,69.0,81.0,-12.0,-13.0
2022-07,104456LF,76.0,57.0,19.0,6.0
2022-08,104456LF,5.0,27.0,-22.0,-16.0
2022-09,104456LF,201.0,46.0,155.0,139.0
2022-10,104456LF,165.0,103.0,62.0,201.0
2022-11,104456LF,0.0,63.0,-63.0,138.0
2022-12,104456LF,29.0,116.0,-87.0,51.0
2023-01,104456LF,37.0,54.0,-17.0,34.0
2023-02,104456LF,24.0,46.0,-22.0,12.0
2023-03,104456LF,39.0,12.0,27.0,39.0
2023-04,104456LF,6.0,36.0,-30.0,9.0
2023-05,104456LF,72.0,93.0,-21.0,-12.0
2023-06,104456LF,6.0,44.0,-38.0,-50.0
2023-07,104456LF,42.0,54.0,-12.0,-62.0
2023-08,104456LF,32.0,63.0,-31.0,-93.0
2023-09,104456LF,85.0,30.0,55.0,-38.0
2021-06,104458LF,4.0,0.0,4.0,4.0
2021-11,104458LF,1.0,0.0,1.0,5.0
2021-12,104458LF,0.0,3.0,-3.0,2.0
2022-01,104458LF,4.0,3.0,1.0,3.0
2022-02,104458LF,1.0,3.0,-2.0,1.0
2022-03,104458LF,19.0,4.0,15.0,16.0
2022-04,104458LF,0.0,2.0,-2.0,14.0
2022-05,104458LF,2.0,0.0,2.0,16.0
2022-06,104458LF,0.0,6.0,-6.0,10.0
2022-07,104458LF,0.0,6.0,-6.0,4.0
2022-08,104458LF,0.0,3.0,-3.0,1.0
2022-09,104458LF,0.0,4.0,-4.0,-3.0
2022-10,104458LF,0.0,4.0,-4.0,-7.0
2022-11,104458LF,0.0,1.0,-1.0,-8.0
2022-12,104458LF,3.0,2.0,1.0,-7.0
2023-01,104458LF,2.0,2.0,0.0,-7.0
2023-02,104458LF,0.0,2.0,-2.0,-9.0
2023-03,104458LF,11.0,4.0,7.0,-2.0
2023-04,104458LF,0.0,2.0,-2.0,-4.0
2023-05,104458LF,4.0,7.0,-3.0,-7.0
2023-06,104458LF,7.0,6.0,1.0,-6.0
2023-07,104458LF,3.0,4.0,-1.0,-7.0
2023-08,104458LF,13.0,10.0,3.0,-4.0
2023-09,104458LF,9.0,12.0,-3.0,-7.0
2021-02,104459LF,4.0,4.0,0.0,0.0
2021-03,104459LF,0.0,12.0,-12.0,-12.0
2021-06,104459LF,44.0,24.0,20.0,8.0
2021-07,104459LF,0.0,60.0,-60.0,-52.0
2021-08,104459LF,36.0,72.0,-36.0,-88.0
2021-09,104459LF,8.0,16.0,-8.0,-96.0
2021-11,104459LF,24.0,16.0,8.0,-88.0
2021-12,104459LF,12.0,12.0,0.0,-88.0
2022-01,104459LF,39.0,12.0,27.0,-61.0
2022-02,104459LF,12.0,20.0,-8.0,-69.0
2022-04,104459LF,48.0,4.0,44.0,-25.0
2022-05,104459LF,34.0,0.0,34.0,9.0
2022-06,104459LF,0.0,29.0,-29.0,-20.0
2022-07,104459LF,12.0,23.0,-11.0,-31.0
2022-08,104459LF,8.0,23.0,-15.0,-46.0
2022-12,104459LF,80.0,64.0,16.0,-30.0
2023-01,104459LF,0.0,16.0,-16.0,-46.0
2023-02,104459LF,4.0,36.0,-32.0,-78.0
2023-03,104459LF,20.0,0.0,20.0,-58.0
2023-05,104459LF,8.0,28.0,-20.0,-78.0
2023-06,104459LF,8.0,8.0,0.0,-78.0
2023-07,104459LF,0.0,32.0,-32.0,-110.0
2023-08,104459LF,8.0,4.0,4.0,-106.0
2023-09,104459LF,12.0,0.0,12.0,-94.0
2021-02,104460LF,10.0,2.0,8.0,8.0
2021-03,104460LF,0.0,6.0,-6.0,2.0
2021-04,104460LF,0.0,3.0,-3.0,-1.0
2021-06,104460LF,18.0,6.0,12.0,11.0
2021-07,104460LF,10.0,26.0,-16.0,-5.0
2021-08,104460LF,0.0,28.0,-28.0,-33.0
2021-09,104460LF,30.0,38.0,-8.0,-41.0
2021-10,104460LF,5.0,0.0,5.0,-36.0
2021-11,104460LF,5.0,5.0,0.0,-36.0
2021-12,104460LF,0.0,9.0,-9.0,-45.0
2022-01,104460LF,0.0,4.0,-4.0,-49.0
2022-02,104460LF,10.0,2.0,8.0,-41.0
2022-03,104460LF,0.0,6.0,-6.0,-47.0
2022-04,104460LF,0.0,4.0,-4.0,-51.0
2022-05,104460LF,23.0,0.0,23.0,-28.0
2022-06,104460LF,30.0,20.0,10.0,-18.0
2022-07,104460LF,32.0,12.0,20.0,2.0
2022-08,104460LF,6.0,13.0,-7.0,-5.0
2022-11,104460LF,0.0,10.0,-10.0,-15.0
2022-12,104460LF,13.0,10.0,3.0,-12.0
2023-02,104460LF,0.0,27.0,-27.0,-39.0
2023-03,104460LF,5.0,0.0,5.0,-34.0
2023-04,104460LF,0.0,10.0,-10.0,-44.0
2023-05,104460LF,0.0,5.0,-5.0,-49.0
2023-06,104460LF,10.0,0.0,10.0,-39.0
2023-07,104460LF,4.0,17.0,-13.0,-52.0
2023-08,104460LF,5.0,9.0,-4.0,-56.0
2021-03,104462LF,0.0,2.0,-2.0,-2.0
2021-06,104462LF,2.0,4.0,-2.0,-4.0
2021-07,104462LF,0.0,12.0,-12.0,-16.0
2021-08,104462LF,4.0,7.0,-3.0,-19.0
2021-09,104462LF,0.0,4.0,-4.0,-23.0
2021-11,104462LF,4.0,0.0,4.0,-19.0
2021-12,104462LF,4.0,4.0,0.0,-19.0
2022-01,104462LF,10.0,2.0,8.0,-11.0
2022-02,104462LF,0.0,1.0,-1.0,-12.0
2022-03,104462LF,0.0,9.0,-9.0,-21.0
2022-04,104462LF,8.0,0.0,8.0,-13.0
2022-05,104462LF,3.0,0.0,3.0,-10.0
2022-07,104462LF,5.0,0.0,5.0,-5.0
2022-08,104462LF,0.0,4.0,-4.0,-9.0
2022-10,104462LF,0.0,2.0,-2.0,-11.0
2022-12,104462LF,0.0,2.0,-2.0,-13.0
2023-03,104462LF,0.0,4.0,-4.0,-17.0
2023-05,104462LF,0.0,2.0,-2.0,-19.0
2023-06,104462LF,4.0,0.0,4.0,-15.0
2023-07,104462LF,0.0,2.0,-2.0,-17.0
2023-08,104462LF,2.0,0.0,2.0,-15.0
2021-02,104463LF,2.0,0.0,2.0,2.0
2021-03,104463LF,0.0,4.0,-4.0,-2.0
2021-08,104463LF,0.0,6.0,-6.0,-8.0
2021-10,104463LF,5.0,0.0,5.0,-3.0
2021-11,104463LF,4.0,5.0,-1.0,-4.0
2021-12,104463LF,0.0,2.0,-2.0,-6.0
2022-01,104463LF,0.0,2.0,-2.0,-8.0
2022-04,104463LF,13.0,10.0,3.0,-5.0
2022-06,104463LF,0.0,2.0,-2.0,-7.0
2022-07,104463LF,9.0,0.0,9.0,2.0
2022-08,104463LF,0.0,2.0,-2.0,0.0
2022-12,104463LF,0.0,2.0,-2.0,-2.0
2023-02,104463LF,0.0,6.0,-6.0,-8.0
2023-03,104463LF,2.0,0.0,2.0,-6.0
2023-08,104463LF,4.0,0.0,4.0,-2.0
2021-02,104465LF,15.0,3.0,12.0,12.0
2021-05,104465LF,0.0,4.0,-4.0,8.0
2021-06,104465LF,22.0,14.0,8.0,16.0
2021-07,104465LF,0.0,47.0,-47.0,-31.0
2021-08,104465LF,4.0,8.0,-4.0,-35.0
2021-09,104465LF,8.0,6.0,2.0,-33.0
2021-10,104465LF,18.0,12.0,6.0,-27.0
2021-11,104465LF,3.0,17.0,-14.0,-41.0
2022-01,104465LF,16.0,0.0,16.0,-25.0
2022-02,104465LF,11.0,21.0,-10.0,-35.0
2022-06,104465LF,0.0,9.0,-9.0,-44.0
2022-07,104465LF,16.0,0.0,16.0,-28.0
2022-08,104465LF,14.0,15.0,-1.0,-29.0
2022-10,104465LF,7.0,2.0,5.0,-24.0
2022-11,104465LF,0.0,3.0,-3.0,-27.0
2022-12,104465LF,34.0,25.0,9.0,-18.0
2023-01,104465LF,22.0,10.0,12.0,-6.0
2023-02,104465LF,0.0,19.0,-19.0,-25.0
2023-03,104465LF,4.0,0.0,4.0,-21.0
2023-04,104465LF,8.0,8.0,0.0,-21.0
2023-05,104465LF,0.0,6.0,-6.0,-27.0
2023-06,104465LF,4.0,10.0,-6.0,-33.0
2023-07,104465LF,4.0,8.0,-4.0,-37.0
2023-08,104465LF,28.0,23.0,5.0,-32.0
2023-09,104465LF,0.0,3.0,-3.0,-35.0
2021-05,104468LF,0.0,1.0,-1.0,-1.0
2021-06,104468LF,4.0,2.0,2.0,1.0
2021-07,104468LF,0.0,10.0,-10.0,-9.0
2021-08,104468LF,1.0,4.0,-3.0,-12.0
2021-09,104468LF,2.0,2.0,0.0,-12.0
2021-10,104468LF,0.0,2.0,-2.0,-14.0
2021-11,104468LF,2.0,0.0,2.0,-12.0
2021-12,104468LF,0.0,2.0,-2.0,-14.0
2022-02,104468LF,6.0,6.0,0.0,-14.0
2022-03,104468LF,3.0,0.0,3.0,-11.0
2022-04,104468LF,10.0,0.0,10.0,-1.0
2022-06,104468LF,9.0,7.0,2.0,1.0
2022-08,104468LF,0.0,4.0,-4.0,-3.0
2022-11,104468LF,0.0,3.0,-3.0,-6.0
2022-12,104468LF,0.0,9.0,-9.0,-15.0
2023-04,104468LF,9.0,3.0,6.0,-9.0
2023-05,104468LF,9.0,0.0,9.0,0.0
2023-06,104468LF,0.0,7.0,-7.0,-7.0
2023-07,104468LF,2.0,1.0,1.0,-6.0
2023-08,104468LF,4.0,0.0,4.0,-2.0
2023-09,104468LF,0.0,3.0,-3.0,-5.0
2021-06,104471LF,4.0,0.0,4.0,4.0
2021-07,104471LF,0.0,8.0,-8.0,-4.0
2021-08,104471LF,8.0,4.0,4.0,0.0
2021-09,104471LF,12.0,8.0,4.0,4.0
2021-10,104471LF,13.0,22.0,-9.0,-5.0
2021-11,104471LF,6.0,17.0,-11.0,-16.0
2021-12,104471LF,0.0,1.0,-1.0,-17.0
2022-01,104471LF,13.0,7.0,6.0,-11.0
2022-02,104471LF,0.0,2.0,-2.0,-13.0
2022-05,104471LF,31.0,0.0,31.0,18.0
2022-06,104471LF,5.0,29.0,-24.0,-6.0
2022-07,104471LF,4.0,7.0,-3.0,-9.0
2022-08,104471LF,3.0,0.0,3.0,-6.0
2022-09,104471LF,50.0,49.0,1.0,-5.0
2022-10,104471LF,18.0,0.0,18.0,13.0
2022-11,104471LF,49.0,0.0,49.0,62.0
2022-12,104471LF,7.0,9.0,-2.0,60.0
2023-01,104471LF,5.0,5.0,0.0,60.0
2023-02,104471LF,0.0,20.0,-20.0,40.0
2023-05,104471LF,0.0,1.0,-1.0,39.0
2023-06,104471LF,0.0,1.0,-1.0,38.0
2023-07,104471LF,0.0,15.0,-15.0,23.0
2023-08,104471LF,0.0,30.0,-30.0,-7.0
2023-09,104471LF,16.0,0.0,16.0,9.0
2022-08,104473LF,1.0,0.0,1.0,1.0
2023-01,104473LF,1.0,1.0,0.0,1.0
2023-02,104473LF,0.0,1.0,-1.0,0.0
2023-06,104473LF,1.0,1.0,0.0,0.0
2023-08,104473LF,2.0,2.0,0.0,0.0
2021-06,104476LF,10.0,5.0,5.0,5.0
2021-07,104476LF,10.0,4.0,6.0,11.0
2021-08,104476LF,0.0,12.0,-12.0,-1.0
2021-09,104476LF,9.0,12.0,-3.0,-4.0
2021-10,104476LF,0.0,6.0,-6.0,-10.0
2021-11,104476LF,15.0,0.0,15.0,5.0
2021-12,104476LF,1.0,16.0,-15.0,-10.0
2022-01,104476LF,33.0,7.0,26.0,16.0
2022-02,104476LF,3.0,14.0,-11.0,5.0
2022-03,104476LF,0.0,2.0,-2.0,3.0
2022-04,104476LF,23.0,1.0,22.0,25.0
2022-05,104476LF,5.0,0.0,5.0,30.0
2022-06,104476LF,6.0,2.0,4.0,34.0
2022-07,104476LF,11.0,10.0,1.0,35.0
2022-08,104476LF,0.0,7.0,-7.0,28.0
2022-09,104476LF,0.0,1.0,-1.0,27.0
2022-10,104476LF,0.0,4.0,-4.0,23.0
2022-12,104476LF,4.0,3.0,1.0,24.0
2023-01,104476LF,0.0,5.0,-5.0,19.0
2023-02,104476LF,0.0,17.0,-17.0,2.0
2023-03,104476LF,1.0,4.0,-3.0,-1.0
2023-05,104476LF,3.0,5.0,-2.0,-3.0
2023-06,104476LF,6.0,2.0,4.0,1.0
2023-07,104476LF,15.0,6.0,9.0,10.0
2023-08,104476LF,11.0,1.0,10.0,20.0
2023-09,104476LF,0.0,6.0,-6.0,14.0
2021-02,104478LF,4.0,2.0,2.0,2.0
2021-06,104478LF,4.0,0.0,4.0,6.0
2021-07,104478LF,0.0,4.0,-4.0,2.0
2021-08,104478LF,0.0,2.0,-2.0,0.0
2021-11,104478LF,3.0,2.0,1.0,1.0
2022-01,104478LF,6.0,4.0,2.0,3.0
2022-02,104478LF,3.0,0.0,3.0,6.0
2022-04,104478LF,7.0,0.0,7.0,13.0
2022-06,104478LF,4.0,4.0,0.0,13.0
2022-07,104478LF,3.0,9.0,-6.0,7.0
2022-08,104478LF,0.0,4.0,-4.0,3.0
2022-11,104478LF,2.0,0.0,2.0,5.0
2023-01,104478LF,0.0,2.0,-2.0,3.0
2023-04,104478LF,8.0,7.0,1.0,4.0
2023-05,104478LF,4.0,3.0,1.0,5.0
2023-06,104478LF,7.0,9.0,-2.0,3.0
2023-08,104478LF,17.0,0.0,17.0,20.0
2021-06,104500,0.0,3002.0,-3002.0,-3002.0
2021-07,104500,0.0,9.0,-9.0,-3011.0
2021-08,104500,0.0,20.0,-20.0,-3031.0
2021-10,104500,0.0,52.0,-52.0,-3083.0
2022-06,104500,194.0,0.0,194.0,-2889.0
2022-07,104500,215.0,0.0,215.0,-2674.0
2022-08,104500,0.0,3.0,-3.0,-2677.0
2022-09,104500,0.0,1.0,-1.0,-2678.0
2022-10,104500,0.0,8.0,-8.0,-2686.0
2022-12,104500,0.0,8.0,-8.0,-2694.0
2023-01,104500,0.0,2.0,-2.0,-2696.0
2023-06,104500,0.0,6.0,-6.0,-2702.0
2023-07,104500,0.0,1.0,-1.0,-2703.0
2021-04,104501,0.0,6.0,-6.0,-6.0
2021-06,104501,27.0,54.0,-27.0,-33.0
2021-08,104501,48.0,22.0,26.0,-7.0
2021-09,104501,32.0,44.0,-12.0,-19.0
2021-11,104501,29.0,0.0,29.0,10.0
2022-03,104501,0.0,52.0,-52.0,-42.0
2022-06,104501,0.0,12.0,-12.0,-54.0
2022-12,104501,42.0,0.0,42.0,-12.0
2023-02,104501,0.0,42.0,-42.0,-54.0
2023-06,104501,12.0,0.0,12.0,-42.0
2023-08,104501,7.0,0.0,7.0,-35.0
2021-07,104502,0.0,50.0,-50.0,-50.0
2021-08,104502,0.0,14.0,-14.0,-64.0
2021-12,104502,75.0,75.0,0.0,-64.0
2022-04,104502,100.0,0.0,100.0,36.0
2022-05,104502,100.0,0.0,100.0,136.0
2022-06,104502,0.0,150.0,-150.0,-14.0
2022-08,104502,50.0,0.0,50.0,36.0
2022-09,104502,50.0,0.0,50.0,86.0
2022-10,104502,100.0,49.0,51.0,137.0
2022-11,104502,25.0,180.0,-155.0,-18.0
2022-12,104502,0.0,96.0,-96.0,-114.0
2023-04,104502,25.0,25.0,0.0,-114.0
2023-05,104502,50.0,25.0,25.0,-89.0
2023-06,104502,25.0,50.0,-25.0,-114.0
2023-07,104502,50.0,25.0,25.0,-89.0
2023-08,104502,75.0,100.0,-25.0,-114.0
2023-09,104502,50.0,0.0,50.0,-64.0
2023-04,104503,1.0,1.0,0.0,0.0
2023-05,104503,4.0,4.0,0.0,0.0
2023-04,104504,2.0,0.0,2.0,2.0
2023-08,104504,0.0,2.0,-2.0,0.0
2021-06,104600,12.0,0.0,12.0,12.0
2021-08,104600,0.0,2.0,-2.0,10.0
2021-09,104600,0.0,2.0,-2.0,8.0
2021-10,104600,0.0,2.0,-2.0,6.0
2022-03,104600,1.0,0.0,1.0,7.0
2022-06,104600,0.0,6.0,-6.0,1.0
2022-12,104601,0.0,8.0,-8.0,-8.0
2023-06,104601,0.0,2.0,-2.0,-10.0
2021-06,104602,5.0,2.0,3.0,3.0
2021-08,104602,0.0,4.0,-4.0,-1.0
2022-06,104602,0.0,3.0,-3.0,-4.0
2021-02,104603,0.0,2.0,-2.0,-2.0
2021-03,104603,0.0,12.0,-12.0,-14.0
2021-05,104603,0.0,2.0,-2.0,-16.0
2021-09,104603,16.0,0.0,16.0,0.0
2021-11,104603,0.0,4.0,-4.0,-4.0
2021-12,104603,4.0,5.0,-1.0,-5.0
2022-01,104603,0.0,3.0,-3.0,-8.0
2022-04,104603,12.0,0.0,12.0,4.0
2022-08,104603,2.0,2.0,0.0,4.0
2021-06,104604,2.0,0.0,2.0,2.0
2021-02,104606,0.0,8.0,-8.0,-8.0
2021-04,104606,0.0,4.0,-4.0,-12.0
2021-07,104606,4.0,0.0,4.0,-8.0
2022-03,104606,16.0,4.0,12.0,4.0
2022-06,104606,0.0,2.0,-2.0,2.0
2022-07,104606,0.0,2.0,-2.0,0.0
2022-08,104606,0.0,6.0,-6.0,-6.0
2022-11,104606,4.0,0.0,4.0,-2.0
2022-12,104606,0.0,6.0,-6.0,-8.0
2023-02,104606,0.0,6.0,-6.0,-14.0
2023-06,104606,8.0,0.0,8.0,-6.0
2023-07,104606,4.0,8.0,-4.0,-10.0
2021-03,104608,0.0,10.0,-10.0,-10.0
2021-04,104608,0.0,3.0,-3.0,-13.0
2021-07,104608,4.0,0.0,4.0,-9.0
2022-03,104608,4.0,0.0,4.0,-5.0
2022-07,104608,0.0,4.0,-4.0,-9.0
2022-09,104608,0.0,2.0,-2.0,-11.0
2022-12,104608,0.0,5.0,-5.0,-16.0
