year,quarter,month,item_number,received_qty,shipped_qty,turnover_rate
2021,3,8,762811010,15.0,2.0,0.13333333333333333
2021,3,8,763380100,94.0,0.0,0.0
2021,3,8,763418110,16.0,2.0,0.125
2021,3,8,763478050,1.0,0.0,0.0
2021,3,8,763478060,110.0,0.0,0.0
2021,3,8,763871060,20.0,0.0,0.0
2021,3,8,763970600,80.0,0.0,0.0
2021,3,8,765270120,10.0,0.0,0.0
2021,3,8,765350160,22.0,0.0,0.0
2021,3,8,765380000,1.0,2.0,2.0
2021,3,8,767780010,13.0,0.0,0.0
2021,3,8,768560020,11.0,8.0,0.7272727272727273
2021,3,8,768560030,10.0,0.0,0.0
2021,3,8,768560850,11.0,0.0,0.0
2021,3,8,768567470,16.0,12.0,0.75
2021,3,8,772310408,78.0,0.0,0.0
2021,3,8,772610723,2000.0,0.0,0.0
2021,3,8,772611246,50.0,0.0,0.0
2021,3,8,772611406,600.0,0.0,0.0
2021,3,8,772614325,32.0,0.0,0.0
2021,3,8,772615714,50.0,12.0,0.24
2021,3,8,772615716,25.0,0.0,0.0
2021,3,8,772618921,50.0,0.0,0.0
2021,3,8,772634152,1000.0,0.0,0.0
2021,3,8,772634153,1400.0,0.0,0.0
2021,3,8,772650797,120.0,0.0,0.0
2021,3,8,772720339,22.0,0.0,0.0
2021,3,8,7C0154050,40.0,0.0,0.0
2021,3,8,7C0154060,5.0,0.0,0.0
2021,3,8,7C0154100,3.0,2.0,0.6666666666666666
2021,3,8,7C0252020,40.0,24.0,0.6
2021,3,8,7C0252030,80.0,0.0,0.0
2021,3,8,7C0352220,1.0,0.0,0.0
2021,3,8,7C1252110,130.0,0.0,0.0
2021,3,8,7C5750500,6.0,2.0,0.3333333333333333
2021,3,8,7C8051000,8.0,0.0,0.0
2021,3,8,7C8051080,2.0,0.0,0.0
2021,3,8,7C8051140,100.0,0.0,0.0
2021,3,8,7C9550100,9.0,0.0,0.0
2021,3,8,903568,28.0,36.0,1.2857142857142858
2021,3,8,903574,5.0,10.0,2.0
2021,3,8,903575,30.0,108.0,3.6
2021,3,8,903576,210.0,100.0,0.47619047619047616
2021,3,8,903578,127.0,122.0,0.9606299212598425
2021,3,8,903580,351.0,356.0,1.0142450142450143
2021,3,8,903582,181.0,192.0,1.0607734806629834
2021,3,8,903583,8.0,84.0,10.5
2021,3,8,903584,88.0,60.0,0.6818181818181818
2021,3,8,903585,194.0,210.0,1.0824742268041236
2021,3,8,903586,15.0,40.0,2.6666666666666665
2021,3,8,903587,30.0,30.0,1.0
2021,3,8,903588,30.0,60.0,2.0
2021,3,8,903589,15.0,0.0,0.0
2021,3,8,AC0410,16.0,8.0,0.5
2021,3,8,AC0732,20.0,8.0,0.4
2021,3,8,AC1854,4.0,0.0,0.0
2021,3,8,AC1859,4.0,4.0,1.0
2021,3,8,AC1860,10.0,4.0,0.4
2021,3,8,AC1863,8.0,20.0,2.5
2021,3,8,AC1864,7.0,6.0,0.8571428571428571
2021,3,8,AC1866,16.0,14.0,0.875
2021,3,8,AC1868,12.0,8.0,0.6666666666666666
2021,3,8,AC1869,4.0,2.0,0.5
2021,3,8,AC1871,4.0,10.0,2.5
2021,3,8,AC2486,1.0,2.0,2.0
2021,3,8,AC2530,4.0,0.0,0.0
2021,3,8,AC2606,3.0,0.0,0.0
2021,3,8,AC6045,4.0,0.0,0.0
2021,3,8,AC6061,2.0,4.0,2.0
2021,3,8,AC6113,61.0,150.0,2.459016393442623
2021,3,8,AC6503,2.0,8.0,4.0
2021,3,8,AC8103,1.0,1.0,1.0
2021,3,8,AC8480,5.0,2.0,0.4
2021,3,8,AM3951500,3.0,8.0,2.6666666666666665
2021,3,8,AP0099,95.0,24.0,0.25263157894736843
2021,3,8,AP0114,3.0,0.0,0.0
2021,3,8,AP0156,4.0,0.0,0.0
2021,3,8,AP3985,3.0,5.0,1.6666666666666667
2021,3,8,CM1039,2.0,0.0,0.0
2021,3,8,DE0074,1.0,1.0,1.0
2021,3,8,DF0676,144.0,192.0,1.3333333333333333
2021,3,8,DM0020,27.0,0.0,0.0
2021,3,8,DM0442,5.0,0.0,0.0
2021,3,8,DM0456,9.0,0.0,0.0
2021,3,8,DM0458,10.0,0.0,0.0
2021,3,8,DM0460,17.0,0.0,0.0
2021,3,8,DM0462,13.0,20.0,1.5384615384615385
2021,3,8,DM1029,7.0,6.0,0.8571428571428571
2021,3,8,DM1045,6.0,0.0,0.0
2021,3,8,DM1050,2.0,0.0,0.0
2021,3,8,DM1060,3.0,0.0,0.0
2021,3,8,DM1096,5.0,4.0,0.8
2021,3,8,DM1119,6.0,0.0,0.0
2021,3,8,DM2010,5.0,0.0,0.0
2021,3,8,DM2029,14.0,8.0,0.5714285714285714
2021,3,8,DM2034,3.0,0.0,0.0
2021,3,8,DM2045,25.0,0.0,0.0
2021,3,8,DM2050,2.0,0.0,0.0
2021,3,8,DM2060,48.0,0.0,0.0
2021,3,8,DP0208,91.0,117.0,1.2857142857142858
2021,3,8,DP0210,15.0,6.0,0.4
2021,3,8,DP1603,320.0,75.0,0.234375
2021,3,8,DP3598,1000.0,0.0,0.0
2021,3,8,DR0234,4.0,4.0,1.0
2021,3,8,DR0240,2.0,4.0,2.0
2021,3,8,DR0308,1.0,0.0,0.0
2021,3,8,DR0610,20.0,20.0,1.0
2021,3,8,DR0612,16.0,10.0,0.625
2021,3,8,DR0614,30.0,0.0,0.0
2021,3,8,DT0766,5.0,8.0,1.6
2021,3,8,DT0772,18.0,16.0,0.8888888888888888
2021,3,8,EE0128,1.0,0.0,0.0
2021,3,8,F14200,4500.0,3600.0,0.8
2021,3,8,F74000,1080.0,1980.0,1.8333333333333333
2021,3,8,FK104A,2.0,8.0,4.0
2021,3,8,FM0024,1.0,2.0,2.0
2021,3,8,G96817,750.0,1104.0,1.472
2021,3,8,G96819,540.0,1080.0,2.0
2021,3,8,M1000232,384.0,0.0,0.0
2021,3,8,M28101,3248.0,3248.0,1.0
2021,3,8,M28177,4800.0,4080.0,0.85
2021,3,8,M99073,8.0,4.0,0.5
2021,3,8,P00352,250.0,500.0,2.0
2021,3,8,P00432,210.0,0.0,0.0
2021,3,8,P03429,576.0,1152.0,2.0
2021,3,8,P08420,45.0,0.0,0.0
2021,3,8,P2000034,39.0,20.0,0.5128205128205128
2021,3,8,P2000676,8.0,10.0,1.25
2021,3,8,P2000678,10.0,12.0,1.2
2021,3,8,P2000680,1.0,4.0,4.0
2021,3,8,P2000824,88.0,109.0,1.2386363636363635
2021,3,8,P2000828,270.0,146.0,0.5407407407407407
2021,3,8,P2000830,30.0,31.0,1.0333333333333334
2021,3,8,P2000832,50.0,34.0,0.68
2021,3,8,P2000838,224.0,62.0,0.2767857142857143
2021,3,8,P2000842,360.0,168.0,0.4666666666666667
2021,3,8,P2000848,180.0,94.0,0.5222222222222223
2021,3,8,P2000850,361.0,278.0,0.7700831024930748
2021,3,8,P2000852,72.0,76.0,1.0555555555555556
2021,3,8,P2000854,220.0,296.0,1.3454545454545455
2021,3,8,P2000864,90.0,126.0,1.4
2021,3,8,P2000866,40.0,60.0,1.5
2021,3,8,P2000872,48.0,96.0,2.0
2021,3,8,P2000880,60.0,108.0,1.8
2021,3,8,P2000884,36.0,33.0,0.9166666666666666
2021,3,8,P2000911,2.0,4.0,2.0
2021,3,8,P2000915,20.0,54.0,2.7
2021,3,8,P2000917,53.0,98.0,1.849056603773585
2021,3,8,P2001003,40.0,60.0,1.5
2021,3,8,P2001005,3.0,0.0,0.0
2021,3,8,P2001007,298.0,504.0,1.691275167785235
2021,3,8,P2001009,1.0,0.0,0.0
2021,3,8,P2001011,180.0,254.0,1.4111111111111112
2021,3,8,P2001127,495.0,1145.0,2.313131313131313
2021,3,8,P2001146,100.0,98.0,0.98
2021,3,8,P2001147,30.0,26.0,0.8666666666666667
2021,3,8,P2001155,50.0,40.0,0.8
2021,3,8,P2001335,1512.0,1512.0,1.0
2021,3,8,P2001575,240.0,240.0,1.0
2021,3,8,P2001577,30.0,60.0,2.0
2021,3,8,P2001578,10.0,18.0,1.8
2021,3,8,P2001617,128.0,34.0,0.265625
2021,3,8,P2001619,20.0,20.0,1.0
2021,3,8,P2001621,144.0,48.0,0.3333333333333333
2021,3,8,P2001623,78.0,88.0,1.1282051282051282
2021,3,8,P2001625,124.0,26.0,0.20967741935483872
2021,3,8,P2001630,29.0,24.0,0.8275862068965517
2021,3,8,P2001637,2.0,0.0,0.0
2021,3,8,P2001638,10.0,0.0,0.0
2021,3,8,P2001639,10.0,0.0,0.0
2021,3,8,P2001640,36.0,0.0,0.0
2021,3,8,P2001641,2.0,26.0,13.0
2021,3,8,P2001741,24.0,62.0,2.5833333333333335
2021,3,8,P2001742,40.0,50.0,1.25
2021,3,8,P2001744,18.0,22.0,1.2222222222222223
2021,3,8,P2001745,72.0,514.0,7.138888888888889
2021,3,8,P2001747,12.0,6.0,0.5
2021,3,8,P2002376,100.0,200.0,2.0
2021,3,8,P2002390,32.0,33.0,1.03125
2021,3,8,P2002392,30.0,84.0,2.8
2021,3,8,P2002394,48.0,108.0,2.25
2021,3,8,P2002398,10.0,12.0,1.2
2021,3,8,P2002400,68.0,168.0,2.4705882352941178
2021,3,8,P2002402,48.0,27.0,0.5625
2021,3,8,P2002404,112.0,82.0,0.7321428571428571
2021,3,8,P2002406,92.0,126.0,1.3695652173913044
2021,3,8,P2002408,18.0,10.0,0.5555555555555556
2021,3,8,P2002412,48.0,48.0,1.0
2021,3,8,P2002418,8.0,14.0,1.75
2021,3,8,P2002422,46.0,4.0,0.08695652173913043
2021,3,8,P2002459,8.0,0.0,0.0
2021,3,8,P2002461,74.0,71.0,0.9594594594594594
2021,3,8,P2002465,36.0,18.0,0.5
2021,3,8,P2002467,16.0,0.0,0.0
2021,3,8,P2002469,48.0,30.0,0.625
2021,3,8,P2002471,4.0,12.0,3.0
2021,3,8,P2002482,14.0,28.0,2.0
2021,3,8,P2002484,2.0,14.0,7.0
2021,3,8,P2002487,16.0,24.0,1.5
2021,3,8,P2002493,4.0,4.0,1.0
2021,3,8,P2002496,50.0,84.0,1.68
2021,3,8,P2002498,15.0,30.0,2.0
2021,3,8,P2002500,50.0,129.0,2.58
2021,3,8,P2002504,63.0,46.0,0.7301587301587301
2021,3,8,P2002506,53.0,14.0,0.2641509433962264
2021,3,8,P2002510,10.0,15.0,1.5
2021,3,8,P2002512,26.0,24.0,0.9230769230769231
2021,3,8,P2002519,2.0,0.0,0.0
2021,3,8,P2002522,4.0,0.0,0.0
2021,3,8,P2002591,175.0,138.0,0.7885714285714286
2021,3,8,P2002629,6.0,2.0,0.3333333333333333
2021,3,8,P2002645,2.0,0.0,0.0
2021,3,8,P2002864,32.0,68.0,2.125
2021,3,8,P2002865,36.0,106.0,2.9444444444444446
2021,3,8,P2002866,54.0,139.0,2.574074074074074
2021,3,8,P2002867,6.0,24.0,4.0
2021,3,8,P2002868,24.0,18.0,0.75
2021,3,8,P2002869,42.0,44.0,1.0476190476190477
2021,3,8,P2002871,50.0,0.0,0.0
2021,3,8,P2002874,54.0,0.0,0.0
2021,3,8,P2003472,8.0,4.0,0.5
2021,3,8,P2003475,1.0,0.0,0.0
2021,3,8,P2004411,200.0,169.0,0.845
2021,3,8,P2004415,40.0,120.0,3.0
2021,3,8,P2004417,96.0,92.0,0.9583333333333334
2021,3,8,P2004419,174.0,106.0,0.6091954022988506
2021,3,8,P2004421,96.0,146.0,1.5208333333333333
2021,3,8,P2004423,52.0,146.0,2.8076923076923075
2021,3,8,P2004425,41.0,22.0,0.5365853658536586
2021,3,8,P2004429,36.0,64.0,1.7777777777777777
2021,3,8,P2004434,38.0,4.0,0.10526315789473684
2021,3,8,P2004438,32.0,14.0,0.4375
2021,3,8,P2004440,4.0,0.0,0.0
2021,3,8,P2004561,84.0,112.0,1.3333333333333333
2021,3,8,P2004563,42.0,86.0,2.0476190476190474
2021,3,8,P2004565,48.0,35.0,0.7291666666666666
2021,3,8,P2004567,40.0,50.0,1.25
2021,3,8,P2004620,4000.0,8000.0,2.0
2021,3,8,P2004622,640.0,1280.0,2.0
2021,3,8,P2004624,400.0,800.0,2.0
2021,3,8,P2004626,1440.0,1600.0,1.1111111111111112
2021,3,8,P2004628,240.0,640.0,2.6666666666666665
2021,3,8,P2004630,160.0,164.0,1.025
2021,3,8,P2004632,80.0,80.0,1.0
2021,3,8,P2004634,360.0,640.0,1.7777777777777777
2021,3,8,P2004636,132.0,216.0,1.6363636363636365
2021,3,8,P2004638,140.0,260.0,1.8571428571428572
2021,3,8,P2004690,2.0,1.0,0.5
2021,3,8,P2004713,8.0,16.0,2.0
2021,3,8,P41100,17.0,32.0,1.8823529411764706
2021,3,8,P41820,108.0,14.0,0.12962962962962962
2021,3,8,P42542,328.0,217.0,0.6615853658536586
2021,3,8,P42546,36.0,30.0,0.8333333333333334
2021,3,8,P43663,39.0,22.0,0.5641025641025641
2021,3,8,P43672,24.0,12.0,0.5
2021,3,8,P43972,96.0,80.0,0.8333333333333334
2021,3,8,P44081,182.0,66.0,0.3626373626373626
2021,3,8,P45730,252.0,160.0,0.6349206349206349
2021,3,8,P5001010,24.0,34.0,1.4166666666666667
2021,3,8,P5001013,30.0,22.0,0.7333333333333333
2021,3,8,P5001014,4.0,11.0,2.75
2021,3,8,P5001016,305.0,178.0,0.5836065573770491
2021,3,8,P5001017,5.0,171.0,34.2
2021,3,8,P5001019,194.0,292.0,1.5051546391752577
2021,3,8,P5001021,259.0,524.0,2.023166023166023
2021,3,8,P5001023,225.0,372.0,1.6533333333333333
2021,3,8,P5001041,19.0,0.0,0.0
2021,3,8,P5001051,10.0,0.0,0.0
2021,3,8,P5001053,18.0,0.0,0.0
2021,3,8,P5001055,6.0,6.0,1.0
2021,3,8,P5001075,5.0,0.0,0.0
2021,3,8,P5001079,30.0,69.0,2.3
2021,3,8,P5001109,4.0,0.0,0.0
2021,3,8,P5001111,4.0,8.0,2.0
2021,3,8,P5001112,2.0,0.0,0.0
2021,3,8,P5001115,48.0,48.0,1.0
2021,3,8,P5001131,17.0,2.0,0.11764705882352941
2021,3,8,P5001140,63.0,18.0,0.2857142857142857
2021,3,8,P5001141,13.0,0.0,0.0
2021,3,8,P5001143,30.0,20.0,0.6666666666666666
2021,3,8,P5001186,6.0,16.0,2.6666666666666665
2021,3,8,P5001189,19.0,14.0,0.7368421052631579
2021,3,8,P5001193,32.0,16.0,0.5
2021,3,8,P5001245,278.0,80.0,0.28776978417266186
2021,3,8,P5001247,95.0,48.0,0.5052631578947369
2021,3,8,P5001295,12.0,0.0,0.0
2021,3,8,P5001299,17.0,0.0,0.0
2021,3,8,P5001303,2.0,8.0,4.0
2021,3,8,P5001313,36.0,2.0,0.05555555555555555
2021,3,8,P5001325,3.0,18.0,6.0
2021,3,8,P5001331,12.0,16.0,1.3333333333333333
2021,3,8,P5001337,4.0,8.0,2.0
2021,3,8,P5001349,2.0,0.0,0.0
2021,3,8,P5001367,2.0,0.0,0.0
2021,3,8,P5001383,1.0,14.0,14.0
2021,3,8,P5001387,16.0,8.0,0.5
2021,3,8,P5001393,2.0,0.0,0.0
2021,3,8,P5001431,9.0,6.0,0.6666666666666666
2021,3,8,P5001432,2.0,0.0,0.0
2021,3,8,P5001434,5.0,6.0,1.2
2021,3,8,P5001476,2.0,26.0,13.0
2021,3,8,P5001479,19.0,26.0,1.368421052631579
2021,3,8,P5001503,10.0,16.0,1.6
2021,3,8,P5001506,3.0,0.0,0.0
2021,3,8,P5001509,4.0,0.0,0.0
2021,3,8,P5001516,4.0,16.0,4.0
2021,3,8,P5001527,10.0,12.0,1.2
2021,3,8,P5001530,10.0,16.0,1.6
2021,3,8,P5001533,5.0,10.0,2.0
2021,3,8,P5001638,3.0,2.0,0.6666666666666666
2021,3,8,P5001647,15.0,24.0,1.6
2021,3,8,P5001667,10.0,14.0,1.4
2021,3,8,P5001702,2.0,6.0,3.0
2021,3,8,P5001718,4.0,4.0,1.0
2021,3,8,P5001723,10.0,0.0,0.0
2021,3,8,P5001748,6.0,0.0,0.0
2021,3,8,P5001751,15.0,40.0,2.6666666666666665
2021,3,8,P5001880,1.0,4.0,4.0
2021,3,8,P5002000,2.0,0.0,0.0
2021,3,8,P5002003,1.0,0.0,0.0
2021,3,8,P5002012,4.0,12.0,3.0
2021,3,8,P5002513,38.0,2.0,0.05263157894736842
2021,3,8,P5002555,7.0,14.0,2.0
2021,3,8,P5002558,23.0,0.0,0.0
2021,3,8,P5002561,26.0,6.0,0.23076923076923078
2021,3,8,P5002630,8.0,0.0,0.0
2021,3,8,P5002636,2.0,6.0,3.0
2021,3,8,P5002812,1.0,0.0,0.0
2021,3,8,P5003175,5.0,0.0,0.0
2021,3,8,P5003553,20.0,0.0,0.0
2021,3,8,P5003554,60.0,0.0,0.0
2021,3,8,P5003564,150.0,58.0,0.38666666666666666
2021,3,8,P5003566,60.0,260.0,4.333333333333333
2021,3,8,P5003570,25.0,26.0,1.04
2021,3,8,P5003572,16.0,16.0,1.0
2021,3,8,P5003580,22.0,40.0,1.8181818181818181
2021,3,8,P5003602,30.0,21.0,0.7
2021,3,8,P5003603,30.0,121.0,4.033333333333333
2021,3,8,P5003605,30.0,0.0,0.0
2021,3,8,P5003606,20.0,8.0,0.4
2021,3,8,P5003611,16.0,8.0,0.5
2021,3,8,P5003613,32.0,8.0,0.25
2021,3,8,P5003615,24.0,12.0,0.5
2021,3,8,P5003625,32.0,32.0,1.0
2021,3,8,P5004254,200.0,600.0,3.0
2021,3,8,P5004257,400.0,32.0,0.08
2021,3,8,P5004259,600.0,96.0,0.16
2021,3,8,P5004260,378.0,80.0,0.21164021164021163
2021,3,8,P5004347,100.0,240.0,2.4
2021,3,8,P5004632,32.0,42.0,1.3125
2021,3,8,P5004634,4.0,64.0,16.0
2021,3,8,P5004635,28.0,54.0,1.9285714285714286
2021,3,8,P5004636,16.0,28.0,1.75
2021,3,8,P5004638,8.0,2.0,0.25
2021,3,8,P5004640,6.0,14.0,2.3333333333333335
2021,3,8,P51540,89.0,80.0,0.898876404494382
2021,3,8,P51561,200.0,352.0,1.76
2021,3,8,P53046,100.0,128.0,1.28
2021,3,8,P57151,266.0,192.0,0.7218045112781954
2021,3,8,P57181,208.0,280.0,1.3461538461538463
2021,3,8,P57221,60.0,120.0,2.0
2021,3,8,P57278,540.0,324.0,0.6
2021,3,8,P58492,1512.0,3024.0,2.0
2021,3,8,P58493,432.0,192.0,0.4444444444444444
2021,3,8,P58496,3990.0,7476.0,1.8736842105263158
2021,3,8,P58572,56.0,112.0,2.0
2021,3,8,P58576,200.0,388.0,1.94
2021,3,8,P58729,9.0,10.0,1.1111111111111112
2021,3,8,P6010033,200.0,0.0,0.0
2021,3,8,P6010057,50.0,44.0,0.88
2021,3,8,P6010059,50.0,200.0,4.0
2021,3,8,P6010062,50.0,0.0,0.0
2021,3,8,P6010083,24.0,0.0,0.0
2021,3,8,P6010088,8.0,0.0,0.0
2021,3,8,P6010097,12.0,0.0,0.0
2021,3,8,P6010098,12.0,0.0,0.0
2021,3,8,P6010106,42.0,0.0,0.0
2021,3,8,P6010108,24.0,0.0,0.0
2021,3,8,P6010110,12.0,2.0,0.16666666666666666
2021,3,8,P6010121,16.0,0.0,0.0
2021,3,8,P6010122,18.0,0.0,0.0
2021,3,8,P6010124,36.0,12.0,0.3333333333333333
2021,3,8,P6010130,43.0,38.0,0.8837209302325582
2021,3,8,P6010131,111.0,28.0,0.25225225225225223
2021,3,8,P6010140,10.0,2.0,0.2
2021,3,8,P6010141,10.0,0.0,0.0
2021,3,8,P6010144,96.0,0.0,0.0
2021,3,8,P6010148,45.0,0.0,0.0
2021,3,8,P6010150,24.0,0.0,0.0
2021,3,8,P6010152,24.0,0.0,0.0
2021,3,8,P6010154,7.0,0.0,0.0
2021,3,8,P6010166,24.0,32.0,1.3333333333333333
2021,3,8,P6010168,24.0,0.0,0.0
2021,3,8,P6010170,12.0,0.0,0.0
2021,3,8,P6010198,12.0,0.0,0.0
2021,3,8,P6010199,5.0,0.0,0.0
2021,3,8,P6010207,24.0,0.0,0.0
2021,3,8,P6010209,24.0,0.0,0.0
2021,3,8,P6010237,30.0,20.0,0.6666666666666666
2021,3,8,P6010253,100.0,566.0,5.66
2021,3,8,P6010264,21.0,12.0,0.5714285714285714
2021,3,8,P6010267,24.0,24.0,1.0
2021,3,8,P6010268,200.0,14.0,0.07
2021,3,8,P6010319,11.0,0.0,0.0
2021,3,8,P6010322,16.0,8.0,0.5
2021,3,8,P6010336,4.0,0.0,0.0
2021,3,8,P6010343,4.0,4.0,1.0
2021,3,8,P6010347,4.0,0.0,0.0
2021,3,8,P6010350,8.0,0.0,0.0
2021,3,8,P6010362,69.0,20.0,0.2898550724637681
2021,3,8,P6010363,32.0,4.0,0.125
2021,3,8,P6010365,72.0,48.0,0.6666666666666666
2021,3,8,P6010369,96.0,24.0,0.25
2021,3,8,P6010443,14.0,32.0,2.2857142857142856
2021,3,8,P6010444,4.0,0.0,0.0
2021,3,8,P6010466,5.0,0.0,0.0
2021,3,8,P6010467,4.0,0.0,0.0
2021,3,8,P6010468,20.0,10.0,0.5
2021,3,8,P6010493,4.0,4.0,1.0
2021,3,8,P6010495,6.0,12.0,2.0
2021,3,8,P6010499,2.0,2.0,1.0
2021,3,8,P6010512,6.0,0.0,0.0
2021,3,8,P6010514,7.0,12.0,1.7142857142857142
2021,3,8,P6010520,5.0,8.0,1.6
2021,3,8,P6010548,1.0,8.0,8.0
2021,3,8,P6010583,1.0,2.0,2.0
2021,3,8,P6010584,13.0,0.0,0.0
2021,3,8,P6010585,15.0,0.0,0.0
2021,3,8,P6010590,1.0,0.0,0.0
2021,3,8,P6010613,3.0,0.0,0.0
2021,3,8,P6010660,5.0,2.0,0.4
2021,3,8,P6010675,400.0,78.0,0.195
2021,3,8,P6010789,4.0,0.0,0.0
2021,3,8,P6010880,30.0,0.0,0.0
2021,3,8,P6010884,15.0,0.0,0.0
2021,3,8,P6010886,48.0,0.0,0.0
2021,3,8,P6010889,72.0,0.0,0.0
2021,3,8,P6010893,24.0,0.0,0.0
2021,3,8,P6010900,300.0,0.0,0.0
2021,3,8,P6010907,48.0,0.0,0.0
2021,3,8,P6010912,120.0,40.0,0.3333333333333333
2021,3,8,P6010929,6.0,12.0,2.0
2021,3,8,P6010935,8.0,0.0,0.0
2021,3,8,P6010973,120.0,0.0,0.0
2021,3,8,P6010980,60.0,0.0,0.0
2021,3,8,P6010981,2.0,0.0,0.0
2021,3,8,P6010983,430.0,230.0,0.5348837209302325
2021,3,8,P6010990,56.0,102.0,1.8214285714285714
2021,3,8,P6010999,32.0,8.0,0.25
2021,3,8,P6011001,1.0,0.0,0.0
2021,3,8,P6011002,1.0,0.0,0.0
2021,3,8,P6011004,3.0,4.0,1.3333333333333333
2021,3,8,P6011009,2.0,0.0,0.0
2021,3,8,P6011010,2.0,4.0,2.0
2021,3,8,P6011015,4.0,0.0,0.0
2021,3,8,P6011019,1.0,0.0,0.0
2021,3,8,P6011020,3.0,0.0,0.0
2021,3,8,P6011023,8.0,2.0,0.25
2021,3,8,P6011026,1.0,0.0,0.0
2021,3,8,P6011049,2.0,0.0,0.0
2021,3,8,P6011053,3.0,6.0,2.0
2021,3,8,P6011214,24.0,0.0,0.0
2021,3,8,P6011301,2.0,4.0,2.0
2021,3,8,P6011331,100.0,0.0,0.0
2021,3,8,P6011412,4.0,0.0,0.0
2021,3,8,P6011438,2.0,0.0,0.0
2021,3,8,P6011484,2.0,0.0,0.0
2021,3,8,P6011510,3.0,6.0,2.0
2021,3,8,P6011540,3.0,0.0,0.0
2021,3,8,P6011548,1.0,0.0,0.0
2021,3,8,P6011552,2.0,0.0,0.0
2021,3,8,P6012510,12.0,4.0,0.3333333333333333
2021,3,8,P6012519,8.0,0.0,0.0
2021,3,8,P6012546,1.0,8.0,8.0
2021,3,8,P6012547,2.0,0.0,0.0
2021,3,8,P6012556,8.0,8.0,1.0
2021,3,8,P6012565,8.0,0.0,0.0
2021,3,8,P6012566,1.0,0.0,0.0
2021,3,8,P6012602,11.0,22.0,2.0
2021,3,8,P6012611,4.0,0.0,0.0
2021,3,8,P6012642,3.0,8.0,2.6666666666666665
2021,3,8,P6012643,1.0,8.0,8.0
2021,3,8,P6012650,6.0,2.0,0.3333333333333333
2021,3,8,P6012703,6.0,4.0,0.6666666666666666
2021,3,8,P6012732,2.0,0.0,0.0
2021,3,8,P6012740,7.0,0.0,0.0
2021,3,8,P6012749,12.0,4.0,0.3333333333333333
2021,3,8,P6012878,40.0,0.0,0.0
2021,3,8,P6012997,6.0,0.0,0.0
2021,3,8,P6013015,6.0,0.0,0.0
2021,3,8,P6013024,6.0,0.0,0.0
2021,3,8,P6013051,8.0,6.0,0.75
2021,3,8,P6013078,8.0,0.0,0.0
2021,3,8,P6013087,10.0,0.0,0.0
2021,3,8,P6013096,5.0,0.0,0.0
2021,3,8,P6013132,4.0,0.0,0.0
2021,3,8,P6013133,4.0,0.0,0.0
2021,3,8,P6013145,3.0,0.0,0.0
2021,3,8,P6013148,38.0,8.0,0.21052631578947367
2021,3,8,P6013370,2.0,3.0,1.5
2021,3,8,P6013444,8.0,0.0,0.0
2021,3,8,P6013448,6.0,6.0,1.0
2021,3,8,P6013452,4.0,0.0,0.0
2021,3,8,P6013466,1.0,0.0,0.0
2021,3,8,P6013469,2.0,0.0,0.0
2021,3,8,P6013488,2.0,0.0,0.0
2021,3,8,P6013658,124.0,0.0,0.0
2021,3,8,P6014851,5.0,12.0,2.4
2021,3,8,P6014857,12.0,2.0,0.16666666666666666
2021,3,8,P6014902,56.0,8.0,0.14285714285714285
2021,3,8,P6014905,4.0,0.0,0.0
2021,3,8,P6014949,4.0,0.0,0.0
2021,3,8,P6014952,21.0,0.0,0.0
2021,3,8,P6014956,2.0,0.0,0.0
2021,3,8,P6015043,1.0,2.0,2.0
2021,3,8,P6015045,3.0,0.0,0.0
2021,3,8,P6015047,6.0,8.0,1.3333333333333333
2021,3,8,P6015049,6.0,0.0,0.0
2021,3,8,P6015055,5.0,2.0,0.4
2021,3,8,P6015057,1.0,2.0,2.0
2021,3,8,P6015059,2.0,0.0,0.0
2021,3,8,P6015077,3.0,6.0,2.0
2021,3,8,P6015135,3.0,2.0,0.6666666666666666
2021,3,8,P6015187,1.0,2.0,2.0
2021,3,8,P6015245,3.0,6.0,2.0
2021,3,8,P6015257,1.0,4.0,4.0
2021,3,8,P6015259,1.0,0.0,0.0
2021,3,8,P6015261,14.0,2.0,0.14285714285714285
2021,3,8,P6015262,10.0,0.0,0.0
2021,3,8,P6015266,10.0,0.0,0.0
2021,3,8,P6015267,22.0,0.0,0.0
2021,3,8,P6015268,16.0,0.0,0.0
2021,3,8,P6015294,4.0,16.0,4.0
2021,3,8,P6015308,8.0,0.0,0.0
2021,3,8,P6015347,4.0,24.0,6.0
2021,3,8,P6015385,100.0,20.0,0.2
2021,3,8,P6015387,100.0,8.0,0.08
2021,3,8,P6015390,50.0,0.0,0.0
2021,3,8,P6015395,50.0,0.0,0.0
2021,3,8,P6015404,153.0,0.0,0.0
2021,3,8,P6015405,250.0,0.0,0.0
2021,3,8,P6015414,18.0,0.0,0.0
2021,3,8,P6015415,20.0,0.0,0.0
2021,3,8,P6015418,276.0,56.0,0.2028985507246377
2021,3,8,P6015420,100.0,0.0,0.0
2021,3,8,P6015549,2.0,10.0,5.0
2021,3,8,P6015550,2.0,12.0,6.0
2021,3,8,P6015552,24.0,0.0,0.0
2021,3,8,P6015553,4.0,24.0,6.0
2021,3,8,P6015607,100.0,0.0,0.0
2021,3,8,P6015862,7.0,0.0,0.0
2021,3,8,P6015864,50.0,0.0,0.0
2021,3,8,P6015868,50.0,0.0,0.0
